Region,District,Station,Date,AQI,PM10,PM2_5,NO2,SO2,Calculated_AQI,Data_Quality_Tier
Kashmir,Budgam,Lasjan Budgam (PM-10) 913,2026-03-01,,158.0,80.0,33.0,14.000000000000002,166.0,Tier_2_Rescued
Jammu,Poonch,Poonch PCC Office 1075,2022-01-01,14.0,14.0,46.0,21.0,3.0,76.0,Tier_2_Rescued
Jammu,Poonch,Poonch PCC Office 1075,2022-02-01,,20.714285714285715,75.0,32.0,3.0,149.0,Tier_2_Rescued
Jammu,Poonch,Poonch PCC Office 1075,2022-03-01,,27.42857142857143,85.0,34.0,5.0,183.0,Tier_2_Rescued
Jammu,Poonch,Poonch PCC Office 1075,2022-04-01,,34.142857142857146,58.5,35.0,3.0,97.0,Tier_2_Rescued
Jammu,Poonch,Poonch PCC Office 1075,2022-05-01,,40.857142857142854,77.0,34.0,4.0,156.0,Tier_2_Rescued
Jammu,Poonch,Poonch PCC Office 1075,2022-06-01,,47.57142857142857,68.5,35.0,3.0,125.0,Tier_2_Rescued
Jammu,Poonch,Poonch PCC Office 1075,2022-07-01,,54.285714285714285,24.0,16.0,2.0,54.0,Tier_2_Rescued
Jammu,Poonch,Poonch PCC Office 1075,2022-08-01,61.0,61.0,24.0,22.5,3.5,61.0,Tier_2_Rescued
Jammu,Poonch,Poonch PCC Office 1075,2022-09-01,38.0,38.0,24.0,21.5,3.0,40.0,Tier_2_Rescued
Jammu,Poonch,Poonch PCC Office 1075,2022-10-01,32.0,32.0,20.0,24.0,2.5,33.0,Tier_2_Rescued
Jammu,Poonch,Poonch PCC Office 1075,2022-11-01,,44.0,20.0,11.0,2.0,44.0,Tier_2_Rescued
Jammu,Poonch,Poonch PCC Office 1075,2022-12-01,,37.0,28.0,12.0,,47.0,Tier_2_Rescued
Jammu,Poonch,Poonch PCC Office 1075,2023-01-01,32.0,31.0,26.0,18.5,2.5,43.0,Tier_2_Rescued
Jammu,Poonch,Poonch PCC Office 1075,2023-02-01,34.0,34.0,26.0,5.5,,43.0,Tier_2_Rescued
Jammu,Poonch,Poonch PCC Office 1075,2023-03-01,35.0,35.0,25.25,22.0,3.0,42.0,Tier_2_Rescued
Jammu,Poonch,Poonch PCC Office 1075,2023-04-01,38.0,38.0,24.5,19.0,2.0,40.0,Tier_2_Rescued
Jammu,Poonch,Poonch PCC Office 1075,2023-05-01,38.0,38.0,23.749999999999996,13.0,2.0,40.0,Tier_2_Rescued
Jammu,Poonch,Poonch PCC Office 1075,2023-06-01,39.0,39.0,22.999999999999996,19.0,3.0,39.0,Tier_2_Rescued
Jammu,Poonch,Poonch PCC Office 1075,2023-07-01,,25.0,22.249999999999996,15.0,2.0,37.0,Tier_2_Rescued
Jammu,Poonch,Poonch PCC Office 1075,2023-08-01,11.0,11.0,21.5,18.0,3.0,37.0,Tier_2_Rescued
Jammu,Poonch,Poonch PCC Office 1075,2023-09-01,,41.0,20.75,17.0,3.0,41.0,Tier_2_Rescued
Jammu,Poonch,Poonch PCC Office 1075,2023-10-01,,42.0,20.0,18.0,3.0,42.0,Tier_2_Rescued
Jammu,Poonch,Poonch PCC Office 1075,2023-11-01,,43.0,20.5,22.0,4.0,43.0,Tier_2_Rescued
Jammu,Poonch,Poonch PCC Office 1075,2023-12-01,,44.0,21.0,20.5,2.5,44.0,Tier_2_Rescued
Jammu,Poonch,Poonch PCC Office 1075,2024-01-01,45.0,45.0,23.0,20.0,2.0,45.0,Tier_2_Rescued
Jammu,Poonch,Poonch PCC Office 1075,2024-02-01,45.0,45.0,19.0,17.0,3.0,45.0,Tier_2_Rescued
Jammu,Poonch,Poonch PCC Office 1075,2024-03-01,41.0,41.0,20.0,19.0,3.0,41.0,Tier_2_Rescued
Jammu,Poonch,Poonch PCC Office 1075,2024-04-01,43.0,43.0,21.0,13.0,2.0,43.0,Tier_2_Rescued
Jammu,Poonch,Poonch PCC Office 1075,2024-05-01,45.0,45.0,20.0,19.0,4.0,45.0,Tier_2_Rescued
Jammu,Poonch,Poonch PCC Office 1075,2024-06-01,45.0,45.0,20.0,19.0,3.0,45.0,Tier_2_Rescued
Jammu,Poonch,Poonch PCC Office 1075,2024-07-01,39.0,34.0,19.0,14.0,2.0,34.0,Tier_2_Rescued
Jammu,Poonch,Poonch PCC Office 1075,2024-08-01,21.0,37.333333333333336,21.0,10.0,1.0,37.0,Tier_2_Rescued
Jammu,Poonch,Poonch PCC Office 1075,2024-09-01,24.0,40.666666666666664,24.0,,,41.0,Tier_2_Rescued
Jammu,Poonch,Poonch PCC Office 1075,2024-10-01,44.0,44.0,22.0,21.0,4.0,44.0,Tier_2_Rescued
Jammu,Poonch,Poonch PCC Office 1075,2024-11-01,45.0,45.0,24.0,26.0,6.0,45.0,Tier_2_Rescued
Jammu,Poonch,Poonch PCC Office 1075,2024-12-01,61.0,61.0,40.0,36.0,4.0,66.0,Tier_2_Rescued
Jammu,Poonch,Poonch PCC Office 1075,2025-01-01,61.0,61.0,43.0,34.0,4.0,71.0,Tier_2_Rescued
Jammu,Poonch,Poonch PCC Office 1075,2025-02-01,61.0,61.0,40.0,13.0,2.0,66.0,Tier_2_Rescued
Jammu,Poonch,Poonch PCC Office 1075,2025-03-01,59.0,59.0,37.0,30.0,3.0,61.0,Tier_2_Rescued
Jammu,Poonch,Poonch PCC Office 1075,2025-04-01,62.0,62.0,31.0,31.0,3.0,62.0,Tier_2_Rescued
Jammu,Poonch,Poonch PCC Office 1075,2025-05-01,62.0,62.0,33.0,,,62.0,Tier_2_Rescued
Jammu,Poonch,Poonch PCC Office 1075,2025-06-01,64.0,64.0,30.0,,,64.0,Tier_2_Rescued
Jammu,Poonch,Poonch PCC Office 1075,2025-07-01,63.0,63.0,37.0,22.0,2.0,63.0,Tier_2_Rescued
Jammu,Poonch,Poonch PCC Office 1075,2025-08-01,65.0,65.0,25.0,21.0,2.0,65.0,Tier_2_Rescued
Jammu,Poonch,Poonch PCC Office 1075,2025-09-01,63.0,63.0,27.0,17.0,2.0,63.0,Tier_2_Rescued
Jammu,Poonch,Poonch PCC Office 1075,2025-10-01,63.0,63.0,27.25,23.5,3.5,63.0,Tier_2_Rescued
Jammu,Poonch,Poonch PCC Office 1075,2025-11-01,68.0,68.0,27.5,31.0,3.0,68.0,Tier_2_Rescued
Jammu,Poonch,Poonch PCC Office 1075,2025-12-01,69.0,69.0,27.75,34.5,4.0,69.0,Tier_2_Rescued
Jammu,Poonch,Poonch PCC Office 1075,2026-01-01,63.0,63.0,28.0,37.0,3.0,63.0,Tier_2_Rescued
Jammu,Poonch,Poonch PCC Office 1075,2026-02-01,61.0,61.0,28.0,34.0,4.0,61.0,Tier_2_Rescued
Jammu,Poonch,Poonch PCC Office 1075,2026-03-01,,61.0,28.0,34.0,3.0,61.0,Tier_2_Rescued
Jammu,Rajouri,Rajouri PCC Office Near Panja Chowk 1073,2022-01-01,,76.99999999999993,46.0,21.0,3.0,77.0,Tier_2_Rescued
Jammu,Rajouri,Rajouri PCC Office Near Panja Chowk 1073,2022-02-01,,76.99999999999994,75.0,32.0,3.0,149.0,Tier_2_Rescued
Jammu,Rajouri,Rajouri PCC Office Near Panja Chowk 1073,2022-03-01,,76.99999999999994,85.0,34.0,5.0,183.0,Tier_2_Rescued
Jammu,Rajouri,Rajouri PCC Office Near Panja Chowk 1073,2022-04-01,,76.99999999999996,58.5,35.0,3.0,97.0,Tier_2_Rescued
Jammu,Rajouri,Rajouri PCC Office Near Panja Chowk 1073,2022-05-01,,76.99999999999996,77.0,34.0,4.0,156.0,Tier_2_Rescued
Jammu,Rajouri,Rajouri PCC Office Near Panja Chowk 1073,2022-06-01,,77.0,68.5,35.0,3.0,125.0,Tier_2_Rescued
Jammu,Rajouri,Rajouri PCC Office Near Panja Chowk 1073,2022-07-01,,77.0,50.0,16.0,2.0,83.0,Tier_2_Rescued
Jammu,Rajouri,Rajouri PCC Office Near Panja Chowk 1073,2022-08-01,77.0,77.0,39.5,22.5,3.5,77.0,Tier_2_Rescued
Jammu,Rajouri,Rajouri PCC Office Near Panja Chowk 1073,2022-09-01,,74.25,19.0,21.5,3.0,74.0,Tier_2_Rescued
Jammu,Rajouri,Rajouri PCC Office Near Panja Chowk 1073,2022-10-01,,71.5,30.0,24.0,2.5,72.0,Tier_2_Rescued
Jammu,Rajouri,Rajouri PCC Office Near Panja Chowk 1073,2022-11-01,,68.75,30.0,11.0,2.0,69.0,Tier_2_Rescued
Jammu,Rajouri,Rajouri PCC Office Near Panja Chowk 1073,2022-12-01,66.0,66.0,30.0,34.0,,66.0,Tier_2_Rescued
Jammu,Rajouri,Rajouri PCC Office Near Panja Chowk 1073,2023-01-01,69.0,69.0,35.0,34.0,2.5,69.0,Tier_2_Rescued
Jammu,Rajouri,Rajouri PCC Office Near Panja Chowk 1073,2023-02-01,164.0,73.5,164.0,34.0,,334.0,Tier_2_Rescued
Jammu,Rajouri,Rajouri PCC Office Near Panja Chowk 1073,2023-03-01,85.0,78.0,62.0,34.0,3.0,104.0,Tier_2_Rescued
Jammu,Rajouri,Rajouri PCC Office Near Panja Chowk 1073,2023-04-01,71.0,82.5,71.0,34.0,2.0,135.0,Tier_2_Rescued
Jammu,Rajouri,Rajouri PCC Office Near Panja Chowk 1073,2023-05-01,87.0,87.0,68.0,13.0,2.0,125.0,Tier_2_Rescued
Jammu,Rajouri,Rajouri PCC Office Near Panja Chowk 1073,2023-06-01,86.0,83.0,75.0,19.0,3.0,149.0,Tier_2_Rescued
Jammu,Rajouri,Rajouri PCC Office Near Panja Chowk 1073,2023-07-01,93.0,78.0,88.0,15.0,2.0,193.0,Tier_2_Rescued
Jammu,Rajouri,Rajouri PCC Office Near Panja Chowk 1073,2023-08-01,76.0,76.0,36.0,18.0,3.0,76.0,Tier_2_Rescued
Jammu,Rajouri,Rajouri PCC Office Near Panja Chowk 1073,2023-09-01,76.0,76.0,39.5,17.0,3.0,76.0,Tier_2_Rescued
Jammu,Rajouri,Rajouri PCC Office Near Panja Chowk 1073,2023-10-01,79.0,79.0,43.0,18.0,3.0,79.0,Tier_2_Rescued
Jammu,Rajouri,Rajouri PCC Office Near Panja Chowk 1073,2023-11-01,78.0,78.0,30.0,22.0,4.0,78.0,Tier_2_Rescued
Jammu,Rajouri,Rajouri PCC Office Near Panja Chowk 1073,2023-12-01,71.0,71.0,34.0,20.5,2.5,71.0,Tier_2_Rescued
Jammu,Rajouri,Rajouri PCC Office Near Panja Chowk 1073,2024-01-01,78.0,78.0,30.0,20.0,2.0,78.0,Tier_2_Rescued
Jammu,Rajouri,Rajouri PCC Office Near Panja Chowk 1073,2024-02-01,77.0,77.0,25.0,17.0,3.0,77.0,Tier_2_Rescued
Jammu,Rajouri,Rajouri PCC Office Near Panja Chowk 1073,2024-03-01,77.0,77.0,28.0,19.0,3.0,77.0,Tier_2_Rescued
Jammu,Rajouri,Rajouri PCC Office Near Panja Chowk 1073,2024-04-01,75.0,75.0,32.0,13.0,2.0,75.0,Tier_2_Rescued
Jammu,Rajouri,Rajouri PCC Office Near Panja Chowk 1073,2024-05-01,75.0,75.0,28.0,19.0,4.0,75.0,Tier_2_Rescued
Jammu,Rajouri,Rajouri PCC Office Near Panja Chowk 1073,2024-06-01,82.0,82.0,28.0,19.0,3.0,82.0,Tier_2_Rescued
Jammu,Rajouri,Rajouri PCC Office Near Panja Chowk 1073,2024-07-01,75.0,75.0,32.0,14.0,2.0,75.0,Tier_2_Rescued
Jammu,Rajouri,Rajouri PCC Office Near Panja Chowk 1073,2024-08-01,77.0,77.0,28.0,10.0,1.0,77.0,Tier_2_Rescued
Jammu,Rajouri,Rajouri PCC Office Near Panja Chowk 1073,2024-09-01,77.0,77.0,28.0,,,77.0,Tier_2_Rescued
Jammu,Rajouri,Rajouri PCC Office Near Panja Chowk 1073,2024-10-01,78.0,78.0,27.0,21.0,4.0,78.0,Tier_2_Rescued
Jammu,Rajouri,Rajouri PCC Office Near Panja Chowk 1073,2024-11-01,79.0,79.0,28.0,26.0,6.0,79.0,Tier_2_Rescued
Jammu,Rajouri,Rajouri PCC Office Near Panja Chowk 1073,2024-12-01,79.0,79.0,41.0,36.0,4.0,79.0,Tier_2_Rescued
Jammu,Rajouri,Rajouri PCC Office Near Panja Chowk 1073,2025-01-01,78.0,78.0,28.0,34.0,4.0,78.0,Tier_2_Rescued
Jammu,Rajouri,Rajouri PCC Office Near Panja Chowk 1073,2025-02-01,79.0,79.0,27.0,13.0,2.0,79.0,Tier_2_Rescued
Jammu,Rajouri,Rajouri PCC Office Near Panja Chowk 1073,2025-03-01,75.0,75.0,26.0,30.0,3.0,75.0,Tier_2_Rescued
Jammu,Rajouri,Rajouri PCC Office Near Panja Chowk 1073,2025-04-01,78.0,78.0,25.0,31.0,3.0,78.0,Tier_2_Rescued
Jammu,Rajouri,Rajouri PCC Office Near Panja Chowk 1073,2025-05-01,86.0,86.0,41.0,,,86.0,Tier_2_Rescued
Jammu,Rajouri,Rajouri PCC Office Near Panja Chowk 1073,2025-06-01,86.0,86.0,41.0,,,86.0,Tier_2_Rescued
Jammu,Rajouri,Rajouri PCC Office Near Panja Chowk 1073,2025-07-01,78.0,78.0,29.0,22.0,2.0,78.0,Tier_2_Rescued
Jammu,Rajouri,Rajouri PCC Office Near Panja Chowk 1073,2025-08-01,76.0,76.0,27.0,21.0,2.0,76.0,Tier_2_Rescued
Jammu,Rajouri,Rajouri PCC Office Near Panja Chowk 1073,2025-09-01,79.0,79.0,26.0,17.0,2.0,79.0,Tier_2_Rescued
Jammu,Rajouri,Rajouri PCC Office Near Panja Chowk 1073,2025-10-01,75.0,75.0,27.0,23.5,3.5,75.0,Tier_2_Rescued
Jammu,Rajouri,Rajouri PCC Office Near Panja Chowk 1073,2025-11-01,76.0,79.33333333333333,31.666666666666668,31.0,3.0,79.0,Tier_2_Rescued
Jammu,Rajouri,Rajouri PCC Office Near Panja Chowk 1073,2025-12-01,86.0,83.66666666666667,36.333333333333336,34.5,4.0,84.0,Tier_2_Rescued
Jammu,Rajouri,Rajouri PCC Office Near Panja Chowk 1073,2026-01-01,88.0,88.0,41.0,37.0,3.0,88.0,Tier_2_Rescued
Jammu,Rajouri,Rajouri PCC Office Near Panja Chowk 1073,2026-02-01,76.0,76.0,27.0,34.0,4.0,76.0,Tier_2_Rescued
Jammu,Rajouri,Rajouri PCC Office Near Panja Chowk 1073,2026-03-01,,76.0,27.0,34.0,3.0,76.0,Tier_2_Rescued
Jammu,Ramban,Ramban PCC Office 1064,2022-01-01,102.0,102.0,29.0,21.0,3.0,102.0,Tier_2_Rescued
Jammu,Ramban,Ramban PCC Office 1064,2022-02-01,139.0,139.0,29.0,32.0,3.0,126.0,Tier_2_Rescued
Jammu,Ramban,Ramban PCC Office 1064,2022-03-01,149.0,149.0,28.942857142857143,34.0,5.0,133.0,Tier_2_Rescued
Jammu,Ramban,Ramban PCC Office 1064,2022-04-01,,131.5,28.885714285714286,35.0,3.0,122.0,Tier_2_Rescued
Jammu,Ramban,Ramban PCC Office 1064,2022-05-01,,114.0,77.0,34.0,4.0,156.0,Tier_2_Rescued
Jammu,Ramban,Ramban PCC Office 1064,2022-06-01,,96.5,68.5,35.0,3.0,125.0,Tier_2_Rescued
Jammu,Ramban,Ramban PCC Office 1064,2022-07-01,79.0,79.0,50.0,16.0,2.0,83.0,Tier_2_Rescued
Jammu,Ramban,Ramban PCC Office 1064,2022-08-01,106.0,106.0,39.5,22.5,3.5,104.0,Tier_2_Rescued
Jammu,Ramban,Ramban PCC Office 1064,2022-09-01,87.0,87.0,19.0,21.5,3.0,87.0,Tier_2_Rescued
Jammu,Ramban,Ramban PCC Office 1064,2022-10-01,,83.5,46.5,24.0,2.5,84.0,Tier_2_Rescued
Jammu,Ramban,Ramban PCC Office 1064,2022-11-01,,80.0,46.0,11.0,2.0,80.0,Tier_2_Rescued
Jammu,Ramban,Ramban PCC Office 1064,2022-12-01,,79.0,58.0,12.0,,97.0,Tier_2_Rescued
Jammu,Ramban,Ramban PCC Office 1064,2023-01-01,78.0,78.0,36.0,18.5,2.5,78.0,Tier_2_Rescued
Jammu,Ramban,Ramban PCC Office 1064,2023-02-01,61.0,61.0,35.0,5.5,,61.0,Tier_2_Rescued
Jammu,Ramban,Ramban PCC Office 1064,2023-03-01,50.0,50.0,41.5,22.0,3.0,70.0,Tier_2_Rescued
Jammu,Ramban,Ramban PCC Office 1064,2023-04-01,52.0,52.0,36.5,19.0,2.0,59.0,Tier_2_Rescued
Jammu,Ramban,Ramban PCC Office 1064,2023-05-01,56.0,56.0,32.5,13.0,2.0,56.0,Tier_2_Rescued
Jammu,Ramban,Ramban PCC Office 1064,2023-06-01,56.0,56.0,30.5,19.0,3.0,56.0,Tier_2_Rescued
Jammu,Ramban,Ramban PCC Office 1064,2023-07-01,54.0,54.0,23.5,15.0,2.0,54.0,Tier_2_Rescued
Jammu,Ramban,Ramban PCC Office 1064,2023-08-01,50.0,50.0,29.5,18.0,3.0,50.0,Tier_2_Rescued
Jammu,Ramban,Ramban PCC Office 1064,2023-09-01,45.0,45.0,30.0,17.0,3.0,50.0,Tier_2_Rescued
Jammu,Ramban,Ramban PCC Office 1064,2023-10-01,46.0,46.0,25.0,18.0,3.0,46.0,Tier_2_Rescued
Jammu,Ramban,Ramban PCC Office 1064,2023-11-01,46.0,46.333333333333336,36.0,22.0,4.0,59.0,Tier_2_Rescued
Jammu,Ramban,Ramban PCC Office 1064,2023-12-01,48.0,46.666666666666664,37.0,20.5,2.5,61.0,Tier_2_Rescued
Jammu,Ramban,Ramban PCC Office 1064,2024-01-01,47.0,47.0,40.0,20.0,2.0,66.0,Tier_2_Rescued
Jammu,Ramban,Ramban PCC Office 1064,2024-02-01,48.0,48.0,38.0,17.0,3.0,63.0,Tier_2_Rescued
Jammu,Ramban,Ramban PCC Office 1064,2024-03-01,43.0,43.0,38.0,19.0,3.0,63.0,Tier_2_Rescued
Jammu,Ramban,Ramban PCC Office 1064,2024-04-01,46.0,46.0,34.0,13.0,2.0,56.0,Tier_2_Rescued
Jammu,Ramban,Ramban PCC Office 1064,2024-05-01,47.0,47.0,37.5,19.0,4.0,63.0,Tier_2_Rescued
Jammu,Ramban,Ramban PCC Office 1064,2024-06-01,51.0,51.0,36.5,19.0,3.0,59.0,Tier_2_Rescued
Jammu,Ramban,Ramban PCC Office 1064,2024-07-01,42.0,42.0,32.0,14.0,2.0,53.0,Tier_2_Rescued
Jammu,Ramban,Ramban PCC Office 1064,2024-08-01,42.0,42.0,25.5,10.0,1.0,43.0,Tier_2_Rescued
Jammu,Ramban,Ramban PCC Office 1064,2024-09-01,48.0,48.0,33.0,,,54.0,Tier_2_Rescued
Jammu,Ramban,Ramban PCC Office 1064,2024-10-01,48.0,48.0,23.0,21.0,4.0,48.0,Tier_2_Rescued
Jammu,Ramban,Ramban PCC Office 1064,2024-11-01,53.0,53.0,27.114285714285714,26.0,6.0,53.0,Tier_2_Rescued
Jammu,Ramban,Ramban PCC Office 1064,2024-12-01,57.0,46.0,27.057142857142857,36.0,4.0,46.0,Tier_2_Rescued
Jammu,Ramban,Ramban PCC Office 1064,2025-01-01,56.0,39.0,27.0,34.0,4.0,45.0,Tier_2_Rescued
Jammu,Ramban,Ramban PCC Office 1064,2025-02-01,56.0,35.0,56.0,13.0,2.0,93.0,Tier_2_Rescued
Jammu,Ramban,Ramban PCC Office 1064,2025-03-01,51.0,47.0,41.0,30.0,3.0,68.0,Tier_2_Rescued
Jammu,Ramban,Ramban PCC Office 1064,2025-04-01,56.0,56.0,45.0,31.0,3.0,75.0,Tier_2_Rescued
Jammu,Ramban,Ramban PCC Office 1064,2025-05-01,44.0,44.0,37.0,,,61.0,Tier_2_Rescued
Jammu,Ramban,Ramban PCC Office 1064,2025-06-01,50.0,49.0,43.0,,,71.0,Tier_2_Rescued
Jammu,Ramban,Ramban PCC Office 1064,2025-07-01,49.0,49.0,39.0,22.0,2.0,65.0,Tier_2_Rescued
Jammu,Ramban,Ramban PCC Office 1064,2025-08-01,49.0,49.0,42.0,21.0,2.0,70.0,Tier_2_Rescued
Jammu,Ramban,Ramban PCC Office 1064,2025-09-01,47.0,47.0,35.0,17.0,2.0,58.0,Tier_2_Rescued
Jammu,Ramban,Ramban PCC Office 1064,2025-10-01,57.0,57.0,39.0,23.5,3.5,65.0,Tier_2_Rescued
Jammu,Ramban,Ramban PCC Office 1064,2025-11-01,50.0,50.0,42.0,31.0,3.0,70.0,Tier_2_Rescued
Jammu,Ramban,Ramban PCC Office 1064,2025-12-01,48.0,48.0,42.0,34.5,4.0,70.0,Tier_2_Rescued
Jammu,Ramban,Ramban PCC Office 1064,2026-01-01,56.0,56.0,47.0,37.0,3.0,78.0,Tier_2_Rescued
Jammu,Ramban,Ramban PCC Office 1064,2026-02-01,52.0,51.0,45.0,34.0,4.0,75.0,Tier_2_Rescued
Jammu,Ramban,Ramban PCC Office 1064,2026-03-01,,51.0,45.0,34.0,3.0,75.0,Tier_2_Rescued
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2022-01-01,52.0,52.0,27.0,21.0,3.0,52.0,Tier_2_Rescued
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2022-02-01,54.0,54.0,27.0,32.0,3.0,54.0,Tier_2_Rescued
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2022-03-01,49.0,49.0,27.25,34.0,5.0,49.0,Tier_2_Rescued
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2022-04-01,,47.0,27.5,35.0,3.0,47.0,Tier_2_Rescued
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2022-05-01,,45.0,27.75,34.0,4.0,47.0,Tier_2_Rescued
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2022-06-01,,43.0,28.0,35.0,3.0,47.0,Tier_2_Rescued
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2022-07-01,41.0,41.0,28.25,16.0,2.0,47.0,Tier_2_Rescued
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2022-08-01,39.0,39.0,28.5,22.5,3.5,47.0,Tier_2_Rescued
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2022-09-01,45.0,45.0,28.75,21.5,3.0,48.0,Tier_2_Rescued
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2022-10-01,62.0,52.0,29.0,24.0,2.5,52.0,Tier_2_Rescued
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2022-11-01,,59.0,31.666666666666668,11.0,2.0,59.0,Tier_2_Rescued
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2022-12-01,,64.0,34.333333333333336,12.0,,64.0,Tier_2_Rescued
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2023-01-01,67.0,67.0,37.0,18.5,2.5,67.0,Tier_2_Rescued
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2023-02-01,74.0,66.0,72.0,5.5,,139.0,Tier_2_Rescued
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2023-03-01,62.0,62.0,37.0,22.0,3.0,62.0,Tier_2_Rescued
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2023-04-01,60.0,60.0,37.0,19.0,2.0,61.0,Tier_2_Rescued
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2023-05-01,46.0,28.0,37.0,13.0,2.0,61.0,Tier_2_Rescued
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2023-06-01,38.0,35.75,38.0,19.0,3.0,63.0,Tier_2_Rescued
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2023-07-01,30.0,43.5,30.0,15.0,2.0,50.0,Tier_2_Rescued
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2023-08-01,33.0,51.25,33.0,18.0,3.0,54.0,Tier_2_Rescued
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2023-09-01,59.0,59.0,47.0,17.0,3.0,78.0,Tier_2_Rescued
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2023-10-01,56.0,56.0,42.0,18.0,3.0,70.0,Tier_2_Rescued
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2023-11-01,61.0,60.0,53.0,22.0,4.0,88.0,Tier_2_Rescued
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2023-12-01,59.0,59.0,39.0,20.5,2.5,65.0,Tier_2_Rescued
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2024-01-01,61.0,61.0,41.0,20.0,2.0,68.0,Tier_2_Rescued
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2024-02-01,59.0,59.0,44.0,17.0,3.0,73.0,Tier_2_Rescued
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2024-03-01,60.0,60.0,45.0,19.0,3.0,75.0,Tier_2_Rescued
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2024-04-01,60.0,60.0,46.0,13.0,2.0,76.0,Tier_2_Rescued
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2024-05-01,63.0,63.0,48.0,19.0,4.0,80.0,Tier_2_Rescued
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2024-06-01,66.0,66.0,38.0,19.0,3.0,66.0,Tier_2_Rescued
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2024-07-01,61.0,61.0,39.0,14.0,2.0,65.0,Tier_2_Rescued
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2024-08-01,66.0,66.0,19.0,10.0,1.0,66.0,Tier_2_Rescued
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2024-09-01,65.0,65.0,24.714285714285715,,,65.0,Tier_2_Rescued
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2024-10-01,65.0,65.0,30.42857142857143,21.0,4.0,65.0,Tier_2_Rescued
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2024-11-01,62.0,62.0,36.142857142857146,26.0,6.0,62.0,Tier_2_Rescued
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2024-12-01,,55.0,41.857142857142854,36.0,4.0,70.0,Tier_2_Rescued
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2025-01-01,59.0,59.0,47.57142857142857,34.0,4.0,80.0,Tier_2_Rescued
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2025-02-01,57.0,57.0,53.285714285714285,13.0,2.0,88.0,Tier_2_Rescued
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2025-03-01,65.0,60.0,59.0,30.0,3.0,98.0,Tier_2_Rescued
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2025-04-01,61.0,61.0,50.0,31.0,3.0,83.0,Tier_2_Rescued
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2025-05-01,63.0,63.0,50.0,,,83.0,Tier_2_Rescued
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2025-06-01,67.0,67.0,40.0,,,67.0,Tier_2_Rescued
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2025-07-01,62.0,62.0,47.0,22.0,2.0,78.0,Tier_2_Rescued
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2025-08-01,64.0,64.0,48.0,21.0,2.0,80.0,Tier_2_Rescued
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2025-09-01,63.0,63.0,48.25,17.0,2.0,80.0,Tier_2_Rescued
