Region,District,Station,Date,AQI,PM10,PM2_5,NO2,SO2,month
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2022-08,40.199999999999996,67.0,26.8,26.8,4.772797599309274,8
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2022-09,40.199999999999996,67.0,26.8,26.8,5.2489519311416934,9
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2022-10,40.199999999999996,67.0,38.544981235656415,13.59486616291406,5.284183023468941,10
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2022-11,104.0,67.0,38.544981235656415,13.59486616291406,5.284183023468941,11
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2022-12,104.0,67.0,37.0,13.0,7.0,12
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2023-01,117.0,72.0,45.0,11.0,5.0,1
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2023-02,93.0,49.0,44.0,9.0,5.0,2
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2023-03,118.0,66.0,51.0,12.0,6.0,3
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2023-04,119.6903247163538,65.88888888888889,50.666666666666664,12.6,5.908062579523696,4
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2023-05,119.6903247163538,65.77777777777777,50.333333333333336,13.2,6.209963566008304,5
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2023-06,39.46666666666666,65.77777777777777,35.60175154509544,10.520787108054659,5.2018114636762895,6
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2023-07,39.46666666666666,65.77777777777777,35.60175154509544,10.520787108054659,5.2018114636762895,7
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2023-08,39.46666666666666,65.77777777777777,35.60175154509544,10.520787108054659,5.2018114636762895,8
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2023-09,39.0,65.0,35.60175154509544,10.520787108054659,5.2018114636762895,9
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2023-10,39.0,65.0,35.60175154509544,10.520787108054659,5.539131844085375,10
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2023-11,39.0,65.0,35.86830207979346,11.216006999414702,5.539131844085375,11
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2023-12,117.0,65.0,48.0,11.216006999414702,5.772651236684123,12
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2024-01,117.0,117.0,57.5,18.0,7.439477546338766,1
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2024-02,114.0,114.0,67.0,24.0,12.0,2
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2024-03,87.0,87.0,52.0,14.0,5.0,3
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2024-04,87.0,87.0,67.0,17.0,7.0,4
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2024-05,92.36164051374497,90.57142857142857,65.55555555555556,15.777777777777779,6.186938693131207,5
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2024-06,92.36164051374497,94.14285714285714,64.11111111111111,14.555555555555555,6.186938693131207,6
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2024-07,56.48571428571428,94.14285714285714,29.4718373007259,16.552139185403476,3.030356886375052,7
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2024-08,56.48571428571428,94.14285714285714,29.4718373007259,17.80240039713997,3.1814714351396254,8
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2024-09,56.48571428571428,94.14285714285714,29.4718373007259,17.80240039713997,3.1814714351396254,9
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2024-10,112.0,112.0,46.18439478502336,19.996658242789568,6.605252996534992,10
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2024-11,112.0,112.0,52.05519280183767,18.562417615355606,8.402673429556168,11
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2024-12,99.21353027865956,98.0,36.23392503866092,17.99800445089908,4.155965566384666,12
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2025-01,95.0,84.0,54.0,6.0,3.0,1
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2025-02,117.0,117.0,59.0,15.0,8.0,2
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2025-03,116.0,116.0,37.0,9.0,4.0,3
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2025-04,116.0,116.0,48.0,5.0,3.0,4
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2025-05,109.0,109.0,52.0,5.5,4.2128083882834995,5
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2025-06,110.0,110.0,52.0,6.0,3.0,6
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2025-07,115.0,115.0,55.0,7.0,3.0,7
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2025-08,110.0,110.0,50.0,10.0,4.0,8
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2025-09,112.0,112.0,66.0,17.0,7.0,9
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2025-10,114.0,114.0,54.0,9.0,5.293210083914757,10
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2025-11,118.0,118.0,50.0,15.0,7.74133202658357,11
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2025-12,122.0,122.0,55.0,16.0,7.705272014387767,12
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2026-01,115.0,115.0,46.0,16.0,7.920494008617057,1
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2026-02,112.43734244039685,112.14285714285714,58.0,15.785714285714286,7.450259299820535,2
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2026-03,112.43734244039685,109.28571428571429,70.0,15.571428571428571,7.139097877354264,3
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",2022-01,82.0,109.28571428571429,82.0,16.27022305565746,6.569688588788892,1
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",2022-02,81.42314744162759,109.28571428571429,78.72727272727273,16.18199091316019,6.569688588788892,2
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",2022-03,81.42314744162759,109.28571428571429,75.45454545454545,16.18199091316019,6.569688588788892,3
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",2022-04,65.57142857142857,109.28571428571429,75.45454545454545,16.18199091316019,6.569688588788892,4
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",2022-05,76.13924115156125,109.28571428571429,76.54545454545455,16.18199091316019,6.569688588788892,5
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",2022-06,94.39309303217156,97.17726946547947,45.4194897078592,16.90828403592742,5.830875792682721,6
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",2022-07,94.39309303217156,97.17726946547947,45.4194897078592,16.90828403592742,5.830875792682721,7
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",2022-08,45.0,75.0,30.0,30.0,5.024913622260362,8
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",2022-09,45.0,75.0,30.0,30.0,4.851268035268397,9
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",2022-10,45.0,75.0,36.928277013941866,11.469250287239085,4.954533812342765,10
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",2022-11,122.0,75.0,36.928277013941866,11.469250287239085,4.954533812342765,11
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",2022-12,122.0,75.0,46.0,13.0,7.0,12
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",2023-01,113.0,70.0,43.0,11.0,6.0,1
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",2023-02,150.0,82.0,68.0,13.0,8.0,2
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",2023-03,139.0,86.0,53.0,16.0,10.0,3
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",2023-04,98.02911779669054,85.66666666666667,51.44444444444444,16.2,6.6699601165057025,4
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",2023-05,98.02911779669054,85.33333333333333,49.888888888888886,16.4,6.6699601165057025,5
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",2023-06,51.199999999999996,85.33333333333333,34.53172172784067,14.543549351135788,4.068826163558235,6
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",2023-07,51.199999999999996,85.33333333333333,34.18525044787937,14.543549351135788,4.068826163558235,7
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",2023-08,51.199999999999996,85.33333333333333,34.18525044787937,14.543549351135788,4.068826163558235,8
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",2023-09,49.8,83.0,34.80915797305074,14.543549351135788,4.247154203386412,9
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",2023-10,49.8,83.0,35.671056767788045,14.904120721048882,4.334961604251415,10
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",2023-11,49.8,83.0,36.2978841271984,14.791113316218954,4.334961604251415,11
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",2023-12,121.0,83.0,39.0,14.791113316218954,4.334961604251415,12
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",2024-01,121.0,121.0,77.5,18.0,6.3097705642300355,1
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",2024-02,133.0,129.0,116.0,25.0,13.0,2
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",2024-03,149.0,138.0,139.0,23.0,11.0,3
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",2024-04,135.0,132.0,104.0,22.0,12.0,4
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",2024-05,139.88713337791884,131.33333333333334,100.57142857142857,21.142857142857142,8.805191329005568,5
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",2024-06,139.88713337791884,130.66666666666666,97.14285714285714,20.285714285714285,8.831959845234957,6
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",2024-07,78.39999999999999,130.66666666666666,67.50985253907308,19.598227696029873,8.955818141772482,7
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",2024-08,78.39999999999999,130.66666666666666,67.50985253907308,18.51314113734727,8.115114257019805,8
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",2024-09,78.39999999999999,130.66666666666666,67.50985253907308,18.51314113734727,8.115114257019805,9
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",2024-10,75.6,126.0,58.327149855121,17.409225166762187,7.900468623537525,10
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",2024-11,75.6,126.0,80.0,16.0,2.0,11
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",2024-12,126.0,126.0,72.5,17.0,9.0,12
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",2025-01,126.0,126.0,65.0,15.0,8.0,1
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",2025-02,124.0,124.0,66.0,18.0,10.0,2
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",2025-03,114.0,114.0,29.0,16.0,9.0,3
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",2025-04,125.0,125.0,68.0,10.0,5.0,4
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",2025-05,114.0,114.0,61.0,18.0,8.043742573822376,5
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",2025-06,126.0,126.0,68.0,12.0,5.0,6
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",2025-07,126.0,126.0,52.0,12.0,6.0,7
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",2025-08,119.0,119.0,53.0,16.0,8.0,8
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",2025-09,51.0,123.5,51.0,17.0,8.387778603193155,9
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",2025-10,128.0,128.0,62.0,18.0,8.35721893461045,10
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",2025-11,132.0,132.0,71.0,22.0,9.109985072554895,11
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",2025-12,140.25078448942014,130.0,95.0,24.0,9.663892246264671,12
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",2026-01,128.0,128.0,70.0,23.0,9.90535315966365,1
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",2026-02,108.0,108.0,46.0,22.0,9.13402007868304,2
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",2026-03,145.36643495445531,147.0,44.861111111111114,27.5,6.867564373850061,3
Kashmir,Budgam,Lasjan Budgam (PM-10) 913,2022-01,186.0,186.0,43.72222222222222,33.0,14.0,1
Kashmir,Budgam,Lasjan Budgam (PM-10) 913,2022-02,158.0,158.0,69.12737432897072,31.0,16.0,2
Kashmir,Budgam,Lasjan Budgam (PM-10) 913,2022-03,177.0,177.0,68.19477165810386,18.0,11.0,3
Kashmir,Budgam,Lasjan Budgam (PM-10) 913,2022-04,188.0,188.0,68.55863025011553,31.0,14.0,4
Kashmir,Budgam,Lasjan Budgam (PM-10) 913,2022-05,214.0,214.0,60.71690442785102,37.0,14.0,5
Kashmir,Budgam,Lasjan Budgam (PM-10) 913,2022-06,213.0,213.0,42.956133710653724,28.0,12.0,6
Kashmir,Budgam,Lasjan Budgam (PM-10) 913,2022-07,195.0,195.0,42.956133710653724,28.0,14.0,7
Kashmir,Budgam,Lasjan Budgam (PM-10) 913,2022-08,191.0,191.0,42.956133710653724,29.0,17.0,8
Kashmir,Budgam,Lasjan Budgam (PM-10) 913,2022-09,204.0,204.0,42.956133710653724,30.0,20.0,9
Kashmir,Budgam,Lasjan Budgam (PM-10) 913,2022-10,212.0,212.0,42.956133710653724,31.0,20.0,10
Kashmir,Budgam,Lasjan Budgam (PM-10) 913,2022-11,213.0,213.0,42.956133710653724,35.0,26.0,11
Kashmir,Budgam,Lasjan Budgam (PM-10) 913,2022-12,203.0,203.0,42.956133710653724,36.0,27.0,12
Kashmir,Budgam,Lasjan Budgam (PM-10) 913,2023-01,201.0,201.0,42.956133710653724,34.0,26.0,1
Kashmir,Budgam,Lasjan Budgam (PM-10) 913,2023-02,195.0,195.0,42.956133710653724,39.0,26.0,2
Kashmir,Budgam,Lasjan Budgam (PM-10) 913,2023-03,164.0,164.0,50.377292942602445,32.0,20.0,3
Kashmir,Budgam,Lasjan Budgam (PM-10) 913,2023-04,173.0,173.0,70.45586328617101,36.0,25.0,4
Kashmir,Budgam,Lasjan Budgam (PM-10) 913,2023-05,185.0,185.0,74.78966909227834,31.0,23.0,5
Kashmir,Budgam,Lasjan Budgam (PM-10) 913,2023-06,162.0,162.0,81.79443766323801,29.0,16.0,6
Kashmir,Budgam,Lasjan Budgam (PM-10) 913,2023-07,186.0,186.0,62.91738681352881,30.0,16.0,7
Kashmir,Budgam,Lasjan Budgam (PM-10) 913,2023-08,185.0,185.0,61.109458189610386,26.0,15.0,8
Kashmir,Budgam,Lasjan Budgam (PM-10) 913,2023-09,220.0,220.0,42.956133710653724,29.0,17.0,9
Kashmir,Budgam,Lasjan Budgam (PM-10) 913,2023-10,230.0,230.0,42.956133710653724,32.0,19.0,10
Kashmir,Budgam,Lasjan Budgam (PM-10) 913,2023-11,271.0,271.0,42.956133710653724,34.0,20.0,11
Kashmir,Budgam,Lasjan Budgam (PM-10) 913,2023-12,276.0,276.0,42.956133710653724,18.0,14.817202923944333,12
Kashmir,Budgam,Lasjan Budgam (PM-10) 913,2024-01,253.0,253.0,42.956133710653724,32.0,2.0,1
Kashmir,Budgam,Lasjan Budgam (PM-10) 913,2024-02,200.0,200.0,42.956133710653724,3.0,16.0,2
Kashmir,Budgam,Lasjan Budgam (PM-10) 913,2024-03,234.0,234.0,42.956133710653724,26.0,14.0,3
Kashmir,Budgam,Lasjan Budgam (PM-10) 913,2024-04,203.0,203.0,42.956133710653724,28.0,15.0,4
Kashmir,Budgam,Lasjan Budgam (PM-10) 913,2024-05,262.0,262.0,42.956133710653724,28.0,16.0,5
Kashmir,Budgam,Lasjan Budgam (PM-10) 913,2024-06,280.0,280.0,42.956133710653724,26.0,13.0,6
Kashmir,Budgam,Lasjan Budgam (PM-10) 913,2024-07,263.0,263.0,42.956133710653724,24.0,16.0,7
Kashmir,Budgam,Lasjan Budgam (PM-10) 913,2024-08,241.0,241.0,42.956133710653724,26.0,20.0,8
Kashmir,Budgam,Lasjan Budgam (PM-10) 913,2024-09,228.0,228.0,42.956133710653724,25.0,20.0,9
Kashmir,Budgam,Lasjan Budgam (PM-10) 913,2024-10,219.0,219.0,42.956133710653724,27.0,22.0,10
Kashmir,Budgam,Lasjan Budgam (PM-10) 913,2024-11,254.6780688350496,219.0,5.0,23.0,13.0,11
Kashmir,Budgam,Lasjan Budgam (PM-10) 913,2024-12,254.6780688350496,191.0,6.107142857142858,19.0,14.0,12
Kashmir,Budgam,Lasjan Budgam (PM-10) 913,2025-01,194.0,194.0,7.214285714285714,26.0,20.0,1
Kashmir,Budgam,Lasjan Budgam (PM-10) 913,2025-02,188.0,188.0,42.956133710653724,26.0,20.0,2
Kashmir,Budgam,Lasjan Budgam (PM-10) 913,2025-03,190.0,190.0,42.956133710653724,22.0,14.0,3
Kashmir,Budgam,Lasjan Budgam (PM-10) 913,2025-04,184.0,184.0,42.46234305708901,23.0,13.0,4
Kashmir,Budgam,Lasjan Budgam (PM-10) 913,2025-05,169.0,169.0,50.938046327047836,25.0,15.0,5
Kashmir,Budgam,Lasjan Budgam (PM-10) 913,2025-06,153.0,153.0,50.9804120146061,25.0,14.0,6
Kashmir,Budgam,Lasjan Budgam (PM-10) 913,2025-07,151.0,151.0,69.46462551951964,26.0,16.0,7
Kashmir,Budgam,Lasjan Budgam (PM-10) 913,2025-08,207.0,207.0,100.99079533589628,24.0,14.0,8
Kashmir,Budgam,Lasjan Budgam (PM-10) 913,2025-09,172.96431293965836,168.5,77.82452816038735,24.5,7.8244288865560225,9
Kashmir,Budgam,Lasjan Budgam (PM-10) 913,2025-10,130.0,130.0,64.32015127368332,25.0,8.338286443018823,10
Kashmir,Budgam,Lasjan Budgam (PM-10) 913,2025-11,233.0,233.0,92.92851755811057,28.0,10.004907425156023,11
Kashmir,Budgam,Lasjan Budgam (PM-10) 913,2025-12,247.0,209.5,72.07125323538641,29.0,12.081994480627428,12
Kashmir,Budgam,Lasjan Budgam (PM-10) 913,2026-01,186.0,186.0,42.956133710653724,26.0,16.305581659091995,1
Kashmir,Budgam,Lasjan Budgam (PM-10) 913,2026-02,158.0,158.0,42.47483041808703,33.0,16.992596634911198,2
Kashmir,Budgam,Lasjan Budgam (PM-10) 913,2026-03,151.41084076969625,150.53846153846155,43.59545872269058,31.692307692307693,13.732547049220228,3
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2022-01,151.41084076969625,143.07692307692307,60.04560113201278,30.384615384615383,12.20840480941482,1
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2022-02,85.84615384615384,143.07692307692307,65.87926216307761,27.99131168470738,10.711925876477999,2
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2022-03,85.84615384615384,143.07692307692307,57.950252009200355,27.47284168662152,11.366169127578269,3
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2022-04,85.84615384615384,143.07692307692307,57.950252009200355,27.47284168662152,11.366169127578269,4
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2022-05,85.84615384615384,143.07692307692307,57.950252009200355,27.47284168662152,11.366169127578269,5
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2022-06,85.84615384615385,143.07692307692307,57.95025200920035,27.47284168662152,11.366169127578269,6
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2022-07,94.39309303217156,97.17726946547947,45.4194897078592,16.90828403592742,5.830875792682721,7
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2022-08,36.6,61.0,24.400000000000002,24.400000000000002,4.45258249409484,8
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2022-09,36.6,61.0,24.400000000000002,24.400000000000002,5.081314484134228,9
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2022-10,36.6,61.0,35.92907164227069,11.61285731255391,6.256633498302223,10
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2022-11,97.0,61.0,35.92907164227069,11.61285731255391,6.256633498302223,11
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2022-12,97.0,61.0,36.0,16.0,10.0,12
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2023-01,93.0,58.0,35.0,12.0,6.0,1
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2023-02,89.0,57.0,31.0,14.0,8.0,2
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2023-03,107.0,75.0,31.0,17.0,10.0,3
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2023-04,95.54324157494175,73.66666666666667,33.54545454545455,17.9,4.853287475692685,4
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2023-05,95.54324157494175,72.33333333333333,36.09090909090909,18.8,5.646190688891865,5
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2023-06,43.4,72.33333333333333,37.77458613961601,14.134657895720041,5.178190013209606,6
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2023-07,43.4,72.33333333333333,37.77458613961601,14.264103741644561,5.178190013209606,7
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2023-08,43.4,72.33333333333333,37.77458613961601,14.264103741644561,5.178190013209606,8
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2023-09,37.8,63.0,33.043961027509816,11.5707740459176,4.980982551147683,9
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2023-10,37.8,63.0,32.786424928208234,10.426329947502063,5.29829539634932,10
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2023-11,37.8,63.0,35.29020737002345,11.22804660805683,5.539131844085375,11
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2023-12,125.0,63.0,35.29020737002345,11.22804660805683,5.539131844085375,12
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2024-01,125.0,125.0,52.83350976956388,26.0,6.977181401336691,1
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2024-02,120.0,120.0,59.0,24.0,12.0,2
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2024-03,133.0,133.0,59.0,20.0,11.0,3
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2024-04,124.0,124.0,70.0,21.0,10.0,4
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2024-05,123.9357601750048,125.0,68.28571428571429,21.0,9.420688137396658,5
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2024-06,123.9357601750048,126.0,66.57142857142857,21.0,9.030632229466784,6
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2024-07,75.6,126.0,60.420971286498784,17.52684629376972,8.201158791873059,7
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2024-08,75.6,126.0,59.77277053599737,17.3783926135463,7.982034428533465,8
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2024-09,130.0,130.0,58.413731850631144,18.24413071981552,8.237987477243923,9
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2024-10,130.0,130.0,63.59295311871809,18.25998602803882,8.092370569178764,10
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2024-11,117.0,117.0,58.0,21.0,4.0,11
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2024-12,120.0,120.0,73.0,16.0,9.0,12
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2025-01,119.0,119.0,70.0,9.0,6.0,1
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2025-02,110.0,110.0,53.0,18.0,11.0,2
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2025-03,83.0,83.0,43.0,15.0,8.0,3
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2025-04,65.0,65.0,33.0,16.0,9.0,4
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2025-05,53.0,53.0,33.0,9.0,5.0,5
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2025-06,64.0,64.0,33.0,10.0,4.0,6
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2025-07,65.0,65.0,33.0,14.0,7.0,7
