Region,District,Station,Date,AQI,PM10,PM2_5,NO2,SO2
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,2022-01-01,86.0,86.0,35.0,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,2022-02-01,72.0,72.0,35.0,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,2022-03-01,,,,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,2022-04-01,,,,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,2022-05-01,,,,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,2022-06-01,,,,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,2022-07-01,88.0,88.0,42.0,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,2022-08-01,79.0,78.0,40.0,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,2022-09-01,82.0,82.0,30.0,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,2022-10-01,,,,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,2022-11-01,83.0,83.0,34.0,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,2022-12-01,,85.0,37.0,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,2023-01-01,81.0,81.0,32.0,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,2023-02-01,85.0,85.0,34.0,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,2023-03-01,78.0,78.0,40.0,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,2023-04-01,78.0,78.0,38.0,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,2023-05-01,83.0,83.0,38.0,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,2023-06-01,85.0,85.0,35.0,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,2023-07-01,88.0,88.0,28.0,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,2023-08-01,90.0,90.0,22.0,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,2023-09-01,86.0,86.0,41.0,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,2023-10-01,79.0,79.0,42.0,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,2023-11-01,85.0,85.0,47.0,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,2023-12-01,84.0,84.0,38.0,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,2024-01-01,82.0,82.0,35.0,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,2024-02-01,87.0,87.0,35.0,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,2024-03-01,88.0,88.0,34.0,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,2024-04-01,89.0,89.0,38.0,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,2024-05-01,87.0,87.0,37.0,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,2024-06-01,83.0,83.0,35.0,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,2024-07-01,88.0,88.0,39.0,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,2024-08-01,90.0,90.0,37.0,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,2024-09-01,84.0,84.0,38.0,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,2024-10-01,88.0,88.0,35.0,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,2024-11-01,,89.0,33.0,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,2024-12-01,,87.0,34.0,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,2025-01-01,85.0,85.0,42.0,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,2025-02-01,86.0,86.0,40.0,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,2025-03-01,89.0,89.0,34.0,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,2025-04-01,87.0,87.0,37.0,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,2025-05-01,83.0,83.0,39.0,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,2025-06-01,87.0,87.0,38.0,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,2025-07-01,86.0,86.0,37.0,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,2025-08-01,83.0,83.0,35.0,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,2025-09-01,52.0,51.0,35.0,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,2025-10-01,63.0,63.0,43.0,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,2025-11-01,48.0,47.0,38.0,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,2025-12-01,57.0,,,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,2026-01-01,55.0,55.0,36.0,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,2026-02-01,51.0,51.0,37.0,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,2026-03-01,,,,,
Jammu,Jammu,Jammu Bantalab Ayurvedic Hospital,2022-01-01,,,,,
Jammu,Jammu,Jammu Bantalab Ayurvedic Hospital,2022-02-01,,,,,
Jammu,Jammu,Jammu Bantalab Ayurvedic Hospital,2022-03-01,,,,,
Jammu,Jammu,Jammu Bantalab Ayurvedic Hospital,2022-04-01,,,,,
Jammu,Jammu,Jammu Bantalab Ayurvedic Hospital,2022-05-01,,,,,
Jammu,Jammu,Jammu Bantalab Ayurvedic Hospital,2022-06-01,,,,,
Jammu,Jammu,Jammu Bantalab Ayurvedic Hospital,2022-07-01,,,,,
Jammu,Jammu,Jammu Bantalab Ayurvedic Hospital,2022-08-01,,,,,
Jammu,Jammu,Jammu Bantalab Ayurvedic Hospital,2022-09-01,,,,,
Jammu,Jammu,Jammu Bantalab Ayurvedic Hospital,2022-10-01,,,,,
Jammu,Jammu,Jammu Bantalab Ayurvedic Hospital,2022-11-01,,,,,
Jammu,Jammu,Jammu Bantalab Ayurvedic Hospital,2022-12-01,,,,,
Jammu,Jammu,Jammu Bantalab Ayurvedic Hospital,2023-01-01,,,,,
Jammu,Jammu,Jammu Bantalab Ayurvedic Hospital,2023-02-01,,,,,
Jammu,Jammu,Jammu Bantalab Ayurvedic Hospital,2023-03-01,,,,,
Jammu,Jammu,Jammu Bantalab Ayurvedic Hospital,2023-04-01,,,,,
Jammu,Jammu,Jammu Bantalab Ayurvedic Hospital,2023-05-01,,,,,
Jammu,Jammu,Jammu Bantalab Ayurvedic Hospital,2023-06-01,,,,,
Jammu,Jammu,Jammu Bantalab Ayurvedic Hospital,2023-07-01,,,,,
Jammu,Jammu,Jammu Bantalab Ayurvedic Hospital,2023-08-01,64.0,64.0,25.0,,
Jammu,Jammu,Jammu Bantalab Ayurvedic Hospital,2023-09-01,59.0,59.0,27.0,,
Jammu,Jammu,Jammu Bantalab Ayurvedic Hospital,2023-10-01,52.0,52.0,26.0,,
Jammu,Jammu,Jammu Bantalab Ayurvedic Hospital,2023-11-01,40.0,40.0,25.0,13.0,2.0
Jammu,Jammu,Jammu Bantalab Ayurvedic Hospital,2023-12-01,68.0,68.0,,,1.0
Jammu,Jammu,Jammu Bantalab Ayurvedic Hospital,2024-01-01,65.0,65.0,29.0,6.0,2.0
Jammu,Jammu,Jammu Bantalab Ayurvedic Hospital,2024-02-01,66.0,66.0,28.0,5.0,2.0
Jammu,Jammu,Jammu Bantalab Ayurvedic Hospital,2024-03-01,81.0,81.0,30.0,9.0,4.0
Jammu,Jammu,Jammu Bantalab Ayurvedic Hospital,2024-04-01,73.0,73.0,28.0,4.0,1.0
Jammu,Jammu,Jammu Bantalab Ayurvedic Hospital,2024-05-01,88.0,88.0,33.0,7.0,2.0
Jammu,Jammu,Jammu Bantalab Ayurvedic Hospital,2024-06-01,88.0,88.0,36.0,8.0,2.0
Jammu,Jammu,Jammu Bantalab Ayurvedic Hospital,2024-07-01,69.0,69.0,25.0,5.0,2.0
Jammu,Jammu,Jammu Bantalab Ayurvedic Hospital,2024-08-01,54.0,54.0,15.0,5.0,2.0
Jammu,Jammu,Jammu Bantalab Ayurvedic Hospital,2024-09-01,71.0,71.0,25.0,,
Jammu,Jammu,Jammu Bantalab Ayurvedic Hospital,2024-10-01,86.0,86.0,12.0,6.0,1.0
Jammu,Jammu,Jammu Bantalab Ayurvedic Hospital,2024-11-01,96.0,96.0,12.0,14.0,2.0
Jammu,Jammu,Jammu Bantalab Ayurvedic Hospital,2024-12-01,113.0,113.0,40.0,25.0,4.0
Jammu,Jammu,Jammu Bantalab Ayurvedic Hospital,2025-01-01,115.0,115.0,66.0,19.0,3.0
Jammu,Jammu,Jammu Bantalab Ayurvedic Hospital,2025-02-01,94.0,77.0,59.0,15.0,2.0
Jammu,Jammu,Jammu Bantalab Ayurvedic Hospital,2025-03-01,84.0,84.0,45.0,20.0,2.0
Jammu,Jammu,Jammu Bantalab Ayurvedic Hospital,2025-04-01,102.0,102.0,46.0,10.0,
Jammu,Jammu,Jammu Bantalab Ayurvedic Hospital,2025-05-01,105.0,105.0,51.0,,
Jammu,Jammu,Jammu Bantalab Ayurvedic Hospital,2025-06-01,97.0,97.0,42.0,,
Jammu,Jammu,Jammu Bantalab Ayurvedic Hospital,2025-07-01,73.0,73.0,28.0,19.0,2.0
Jammu,Jammu,Jammu Bantalab Ayurvedic Hospital,2025-08-01,53.0,53.0,28.0,17.0,2.0
Jammu,Jammu,Jammu Bantalab Ayurvedic Hospital,2025-09-01,61.0,61.0,23.0,12.0,2.0
Jammu,Jammu,Jammu Bantalab Ayurvedic Hospital,2025-10-01,67.0,67.0,24.0,15.0,2.0
Jammu,Jammu,Jammu Bantalab Ayurvedic Hospital,2025-11-01,80.0,80.0,39.0,,2.0
Jammu,Jammu,Jammu Bantalab Ayurvedic Hospital,2025-12-01,105.0,105.0,58.0,,3.0
Jammu,Jammu,Jammu Bantalab Ayurvedic Hospital,2026-01-01,120.0,120.0,54.0,31.0,3.0
Jammu,Jammu,Jammu Bantalab Ayurvedic Hospital,2026-02-01,110.0,110.0,63.0,32.0,3.0
Jammu,Jammu,Jammu Bantalab Ayurvedic Hospital,2026-03-01,93.0,93.0,48.0,28.0,2.0
Jammu,Jammu,Jammu Belicharana,2022-01-01,,,,,
Jammu,Jammu,Jammu Belicharana,2022-02-01,,,,,
Jammu,Jammu,Jammu Belicharana,2022-03-01,,,,,
Jammu,Jammu,Jammu Belicharana,2022-04-01,,,,,
Jammu,Jammu,Jammu Belicharana,2022-05-01,,,,,
Jammu,Jammu,Jammu Belicharana,2022-06-01,,,,,
Jammu,Jammu,Jammu Belicharana,2022-07-01,,,,,
Jammu,Jammu,Jammu Belicharana,2022-08-01,,,,,
Jammu,Jammu,Jammu Belicharana,2022-09-01,,,,,
Jammu,Jammu,Jammu Belicharana,2022-10-01,,,,,
Jammu,Jammu,Jammu Belicharana,2022-11-01,,,,,
Jammu,Jammu,Jammu Belicharana,2022-12-01,,,,,
Jammu,Jammu,Jammu Belicharana,2023-01-01,,,,,
Jammu,Jammu,Jammu Belicharana,2023-02-01,,,,,
Jammu,Jammu,Jammu Belicharana,2023-03-01,,,,,
Jammu,Jammu,Jammu Belicharana,2023-04-01,,,,,
Jammu,Jammu,Jammu Belicharana,2023-05-01,,,,,
Jammu,Jammu,Jammu Belicharana,2023-06-01,,,,,
Jammu,Jammu,Jammu Belicharana,2023-07-01,,,,,
Jammu,Jammu,Jammu Belicharana,2023-08-01,57.0,57.0,25.0,,
Jammu,Jammu,Jammu Belicharana,2023-09-01,56.0,56.0,28.0,,
Jammu,Jammu,Jammu Belicharana,2023-10-01,56.0,56.0,32.0,,
Jammu,Jammu,Jammu Belicharana,2023-11-01,41.0,41.0,19.0,5.0,2.0
Jammu,Jammu,Jammu Belicharana,2023-12-01,,,24.0,,2.0
Jammu,Jammu,Jammu Belicharana,2024-01-01,59.0,59.0,27.0,7.0,2.0
Jammu,Jammu,Jammu Belicharana,2024-02-01,53.0,53.0,25.0,5.0,2.0
Jammu,Jammu,Jammu Belicharana,2024-03-01,51.0,51.0,25.0,5.0,2.0
Jammu,Jammu,Jammu Belicharana,2024-04-01,56.0,56.0,17.0,4.0,2.0
Jammu,Jammu,Jammu Belicharana,2024-05-01,54.0,54.0,22.0,3.0,2.0
Jammu,Jammu,Jammu Belicharana,2024-06-01,60.0,60.0,26.0,3.0,2.0
Jammu,Jammu,Jammu Belicharana,2024-07-01,59.0,59.0,,3.0,2.0
Jammu,Jammu,Jammu Belicharana,2024-08-01,48.0,48.0,,2.0,1.0
Jammu,Jammu,Jammu Belicharana,2024-09-01,53.0,53.0,,,
Jammu,Jammu,Jammu Belicharana,2024-10-01,74.0,74.0,,3.0,1.0
Jammu,Jammu,Jammu Belicharana,2024-11-01,97.0,97.0,,6.0,1.0
Jammu,Jammu,Jammu Belicharana,2024-12-01,92.0,92.0,,17.0,3.0
Jammu,Jammu,Jammu Belicharana,2025-01-01,94.0,94.0,40.0,22.0,3.0
Jammu,Jammu,Jammu Belicharana,2025-02-01,69.0,43.0,40.0,11.0,1.0
Jammu,Jammu,Jammu Belicharana,2025-03-01,80.0,80.0,42.0,21.0,2.0
Jammu,Jammu,Jammu Belicharana,2025-04-01,88.0,88.0,44.0,4.0,
Jammu,Jammu,Jammu Belicharana,2025-05-01,95.0,95.0,39.0,,
Jammu,Jammu,Jammu Belicharana,2025-06-01,84.0,84.0,33.0,,
Jammu,Jammu,Jammu Belicharana,2025-07-01,63.0,63.0,27.0,14.0,2.0
Jammu,Jammu,Jammu Belicharana,2025-08-01,45.0,45.0,24.0,12.0,1.0
Jammu,Jammu,Jammu Belicharana,2025-09-01,60.0,60.0,23.0,14.0,2.0
Jammu,Jammu,Jammu Belicharana,2025-10-01,68.0,68.0,26.0,14.0,2.0
Jammu,Jammu,Jammu Belicharana,2025-11-01,67.0,67.0,44.0,22.0,2.0
Jammu,Jammu,Jammu Belicharana,2025-12-01,91.0,,48.0,27.0,3.0
Jammu,Jammu,Jammu Belicharana,2026-01-01,94.0,94.0,46.0,26.0,2.0
Jammu,Jammu,Jammu Belicharana,2026-02-01,86.0,86.0,39.0,24.0,2.0
Jammu,Jammu,Jammu Belicharana,2026-03-01,69.0,69.0,41.0,20.0,2.0
Jammu,Jammu,Jammu Dogra Hall CCF Office 1070,2022-01-01,92.0,92.0,27.0,22.0,4.0
Jammu,Jammu,Jammu Dogra Hall CCF Office 1070,2022-02-01,113.0,113.0,44.0,14.0,2.0
Jammu,Jammu,Jammu Dogra Hall CCF Office 1070,2022-03-01,94.0,94.0,41.0,16.0,2.0
Jammu,Jammu,Jammu Dogra Hall CCF Office 1070,2022-04-01,,,,,
Jammu,Jammu,Jammu Dogra Hall CCF Office 1070,2022-05-01,,,,,
Jammu,Jammu,Jammu Dogra Hall CCF Office 1070,2022-06-01,,,,,
Jammu,Jammu,Jammu Dogra Hall CCF Office 1070,2022-07-01,,,,,
Jammu,Jammu,Jammu Dogra Hall CCF Office 1070,2022-08-01,71.0,71.0,29.0,9.0,2.0
Jammu,Jammu,Jammu Dogra Hall CCF Office 1070,2022-09-01,301.0,301.0,,15.0,2.0
Jammu,Jammu,Jammu Dogra Hall CCF Office 1070,2022-10-01,157.0,157.0,36.0,24.0,2.0
Jammu,Jammu,Jammu Dogra Hall CCF Office 1070,2022-11-01,131.0,,12.0,,
Jammu,Jammu,Jammu Dogra Hall CCF Office 1070,2022-12-01,176.0,,,15.0,1.0
Jammu,Jammu,Jammu Dogra Hall CCF Office 1070,2023-01-01,115.0,115.0,18.0,23.0,2.0
Jammu,Jammu,Jammu Dogra Hall CCF Office 1070,2023-02-01,139.0,139.0,44.0,5.0,
Jammu,Jammu,Jammu Dogra Hall CCF Office 1070,2023-03-01,115.0,115.0,72.0,,
Jammu,Jammu,Jammu Dogra Hall CCF Office 1070,2023-04-01,94.0,94.0,44.0,11.0,2.0
Jammu,Jammu,Jammu Dogra Hall CCF Office 1070,2023-05-01,90.0,90.0,14.0,15.0,2.0
Jammu,Jammu,Jammu Dogra Hall CCF Office 1070,2023-06-01,92.0,92.0,32.0,16.0,2.0
Jammu,Jammu,Jammu Dogra Hall CCF Office 1070,2023-07-01,94.0,94.0,26.0,20.0,2.0
Jammu,Jammu,Jammu Dogra Hall CCF Office 1070,2023-08-01,87.0,87.0,17.0,18.0,2.0
Jammu,Jammu,Jammu Dogra Hall CCF Office 1070,2023-09-01,91.0,91.0,4.0,14.0,2.0
Jammu,Jammu,Jammu Dogra Hall CCF Office 1070,2023-10-01,86.0,86.0,29.0,16.0,2.0
Jammu,Jammu,Jammu Dogra Hall CCF Office 1070,2023-11-01,82.0,82.0,31.0,18.0,4.0
Jammu,Jammu,Jammu Dogra Hall CCF Office 1070,2023-12-01,,99.0,32.0,13.0,1.0
Jammu,Jammu,Jammu Dogra Hall CCF Office 1070,2024-01-01,89.0,89.0,35.0,18.0,2.0
Jammu,Jammu,Jammu Dogra Hall CCF Office 1070,2024-02-01,90.0,90.0,32.0,15.0,2.0
Jammu,Jammu,Jammu Dogra Hall CCF Office 1070,2024-03-01,98.0,98.0,34.0,17.0,3.0
Jammu,Jammu,Jammu Dogra Hall CCF Office 1070,2024-04-01,96.0,96.0,22.0,13.0,2.0
Jammu,Jammu,Jammu Dogra Hall CCF Office 1070,2024-05-01,81.0,81.0,2.0,12.0,2.0
Jammu,Jammu,Jammu Dogra Hall CCF Office 1070,2024-06-01,87.0,87.0,,16.0,2.0
Jammu,Jammu,Jammu Dogra Hall CCF Office 1070,2024-07-01,78.0,78.0,,11.0,2.0
Jammu,Jammu,Jammu Dogra Hall CCF Office 1070,2024-08-01,59.0,59.0,,8.0,2.0
Jammu,Jammu,Jammu Dogra Hall CCF Office 1070,2024-09-01,79.0,79.0,,,
Jammu,Jammu,Jammu Dogra Hall CCF Office 1070,2024-10-01,,107.0,,17.0,3.0
Jammu,Jammu,Jammu Dogra Hall CCF Office 1070,2024-11-01,,166.0,15.0,25.0,6.0
Jammu,Jammu,Jammu Dogra Hall CCF Office 1070,2024-12-01,,135.0,136.0,28.0,4.0
Jammu,Jammu,Jammu Dogra Hall CCF Office 1070,2025-01-01,154.0,140.0,146.0,28.0,4.0
Jammu,Jammu,Jammu Dogra Hall CCF Office 1070,2025-02-01,97.0,68.0,63.0,14.0,2.0
Jammu,Jammu,Jammu Dogra Hall CCF Office 1070,2025-03-01,88.0,88.0,34.0,26.0,3.0
Jammu,Jammu,Jammu Dogra Hall CCF Office 1070,2025-04-01,95.0,95.0,45.0,25.0,3.0
Jammu,Jammu,Jammu Dogra Hall CCF Office 1070,2025-05-01,101.0,101.0,53.0,,
Jammu,Jammu,Jammu Dogra Hall CCF Office 1070,2025-06-01,98.0,98.0,48.0,,
Jammu,Jammu,Jammu Dogra Hall CCF Office 1070,2025-07-01,77.0,77.0,25.0,19.0,2.0
Jammu,Jammu,Jammu Dogra Hall CCF Office 1070,2025-08-01,55.0,55.0,29.0,15.0,2.0
Jammu,Jammu,Jammu Dogra Hall CCF Office 1070,2025-09-01,61.0,61.0,26.0,17.0,2.0
Jammu,Jammu,Jammu Dogra Hall CCF Office 1070,2025-10-01,84.0,,33.0,22.0,3.0
Jammu,Jammu,Jammu Dogra Hall CCF Office 1070,2025-11-01,86.0,,57.0,,3.0
Jammu,Jammu,Jammu Dogra Hall CCF Office 1070,2025-12-01,110.0,,57.0,,3.0
Jammu,Jammu,Jammu Dogra Hall CCF Office 1070,2026-01-01,133.0,133.0,22.0,33.0,3.0
Jammu,Jammu,Jammu Dogra Hall CCF Office 1070,2026-02-01,105.0,105.0,59.0,32.0,3.0
Jammu,Jammu,Jammu Dogra Hall CCF Office 1070,2026-03-01,98.0,98.0,46.0,28.0,2.0
Jammu,Jammu,Jammu JKPCC Narwal  184,2022-01-01,108.0,108.0,46.0,26.0,4.0
Jammu,Jammu,Jammu JKPCC Narwal  184,2022-02-01,280.0,280.0,60.0,32.0,5.0
Jammu,Jammu,Jammu JKPCC Narwal  184,2022-03-01,254.0,254.0,92.0,34.0,5.0
Jammu,Jammu,Jammu JKPCC Narwal  184,2022-04-01,161.0,161.0,64.0,35.0,3.0
Jammu,Jammu,Jammu JKPCC Narwal  184,2022-05-01,217.0,217.0,88.0,34.0,4.0
Jammu,Jammu,Jammu JKPCC Narwal  184,2022-06-01,169.0,169.0,65.0,35.0,3.0
Jammu,Jammu,Jammu JKPCC Narwal  184,2022-07-01,87.0,87.0,38.0,16.0,2.0
Jammu,Jammu,Jammu JKPCC Narwal  184,2022-08-01,121.0,115.0,46.0,19.0,3.0
Jammu,Jammu,Jammu JKPCC Narwal  184,2022-09-01,93.0,93.0,23.0,21.0,3.0
Jammu,Jammu,Jammu JKPCC Narwal  184,2022-10-01,145.0,145.0,47.0,26.0,
Jammu,Jammu,Jammu JKPCC Narwal  184,2022-11-01,144.0,144.0,46.0,,
Jammu,Jammu,Jammu JKPCC Narwal  184,2022-12-01,147.0,147.0,66.0,,
Jammu,Jammu,Jammu JKPCC Narwal  184,2023-01-01,149.0,130.0,59.0,19.0,2.0
Jammu,Jammu,Jammu JKPCC Narwal  184,2023-02-01,,,,,
Jammu,Jammu,Jammu JKPCC Narwal  184,2023-03-01,128.0,128.0,51.0,22.0,3.0
Jammu,Jammu,Jammu JKPCC Narwal  184,2023-04-01,114.0,114.0,38.0,19.0,2.0
Jammu,Jammu,Jammu JKPCC Narwal  184,2023-05-01,106.0,106.0,32.0,13.0,2.0
Jammu,Jammu,Jammu JKPCC Narwal  184,2023-06-01,100.0,100.0,33.0,21.0,3.0
Jammu,Jammu,Jammu JKPCC Narwal  184,2023-07-01,100.0,100.0,19.0,15.0,2.0
Jammu,Jammu,Jammu JKPCC Narwal  184,2023-08-01,92.0,92.0,30.0,18.0,3.0
Jammu,Jammu,Jammu JKPCC Narwal  184,2023-09-01,84.0,84.0,5.0,16.0,3.0
Jammu,Jammu,Jammu JKPCC Narwal  184,2023-10-01,94.0,94.0,12.0,19.0,3.0
Jammu,Jammu,Jammu JKPCC Narwal  184,2023-11-01,107.0,107.0,37.0,24.0,4.0
Jammu,Jammu,Jammu JKPCC Narwal  184,2023-12-01,130.0,130.0,39.0,19.0,2.0
Jammu,Jammu,Jammu JKPCC Narwal  184,2024-01-01,122.0,122.0,41.0,25.0,3.0
Jammu,Jammu,Jammu JKPCC Narwal  184,2024-02-01,121.0,121.0,42.0,21.0,3.0
Jammu,Jammu,Jammu JKPCC Narwal  184,2024-03-01,124.0,124.0,38.0,19.0,3.0
Jammu,Jammu,Jammu JKPCC Narwal  184,2024-04-01,110.0,110.0,34.0,19.0,2.0
Jammu,Jammu,Jammu JKPCC Narwal  184,2024-05-01,113.0,113.0,36.0,17.0,3.0
Jammu,Jammu,Jammu JKPCC Narwal  184,2024-06-01,112.0,112.0,36.0,25.0,4.0
Jammu,Jammu,Jammu JKPCC Narwal  184,2024-07-01,93.0,93.0,32.0,15.0,2.0
Jammu,Jammu,Jammu JKPCC Narwal  184,2024-08-01,72.0,72.0,17.0,9.0,1.0
Jammu,Jammu,Jammu JKPCC Narwal  184,2024-09-01,92.0,92.0,31.0,,
Jammu,Jammu,Jammu JKPCC Narwal  184,2024-10-01,127.0,127.0,14.0,23.0,4.0
Jammu,Jammu,Jammu JKPCC Narwal  184,2024-11-01,,156.0,25.0,30.0,6.0
Jammu,Jammu,Jammu JKPCC Narwal  184,2024-12-01,,,62.0,36.0,6.0
Jammu,Jammu,Jammu JKPCC Narwal  184,2025-01-01,180.0,180.0,78.0,34.0,4.0
Jammu,Jammu,Jammu JKPCC Narwal  184,2025-02-01,150.0,118.0,93.0,13.0,2.0
Jammu,Jammu,Jammu JKPCC Narwal  184,2025-03-01,107.0,107.0,44.0,30.0,3.0
Jammu,Jammu,Jammu JKPCC Narwal  184,2025-04-01,122.0,122.0,73.0,25.0,3.0
Jammu,Jammu,Jammu JKPCC Narwal  184,2025-05-01,120.0,120.0,70.0,,
Jammu,Jammu,Jammu JKPCC Narwal  184,2025-06-01,108.0,108.0,51.0,,
Jammu,Jammu,Jammu JKPCC Narwal  184,2025-07-01,87.0,87.0,31.0,22.0,2.0
Jammu,Jammu,Jammu JKPCC Narwal  184,2025-08-01,70.0,70.0,31.0,22.0,2.0
Jammu,Jammu,Jammu JKPCC Narwal  184,2025-09-01,82.0,82.0,34.0,20.0,2.0
Jammu,Jammu,Jammu JKPCC Narwal  184,2025-10-01,107.0,107.0,44.0,24.0,4.0
Jammu,Jammu,Jammu JKPCC Narwal  184,2025-11-01,148.0,148.0,66.0,34.0,3.0
Jammu,Jammu,Jammu JKPCC Narwal  184,2025-12-01,152.0,,51.0,35.0,4.0
Jammu,Jammu,Jammu JKPCC Narwal  184,2026-01-01,151.0,151.0,67.0,39.0,3.0
Jammu,Jammu,Jammu JKPCC Narwal  184,2026-02-01,126.0,126.0,75.0,37.0,4.0
Jammu,Jammu,Jammu JKPCC Narwal  184,2026-03-01,130.0,130.0,56.0,34.0,3.0
Jammu,Jammu,Jammu MAM Stadium  482,2022-01-01,86.0,86.0,41.0,24.0,2.0
Jammu,Jammu,Jammu MAM Stadium  482,2022-02-01,148.0,148.0,45.0,28.0,3.0
Jammu,Jammu,Jammu MAM Stadium  482,2022-03-01,136.0,136.0,57.0,21.0,3.0
Jammu,Jammu,Jammu MAM Stadium  482,2022-04-01,91.0,91.0,27.0,16.0,2.0
Jammu,Jammu,Jammu MAM Stadium  482,2022-05-01,,,,,
Jammu,Jammu,Jammu MAM Stadium  482,2022-06-01,,,,,
Jammu,Jammu,Jammu MAM Stadium  482,2022-07-01,77.0,77.0,32.0,17.0,3.0
Jammu,Jammu,Jammu MAM Stadium  482,2022-08-01,89.0,89.0,33.0,8.0,1.0
Jammu,Jammu,Jammu MAM Stadium  482,2022-09-01,,,,,
Jammu,Jammu,Jammu MAM Stadium  482,2022-10-01,95.0,95.0,42.0,19.0,2.0
Jammu,Jammu,Jammu MAM Stadium  482,2022-11-01,92.0,,50.0,18.0,
Jammu,Jammu,Jammu MAM Stadium  482,2022-12-01,,,61.0,16.0,
Jammu,Jammu,Jammu MAM Stadium  482,2023-01-01,138.0,138.0,47.0,21.0,2.0
Jammu,Jammu,Jammu MAM Stadium  482,2023-02-01,120.0,120.0,64.0,,
Jammu,Jammu,Jammu MAM Stadium  482,2023-03-01,121.0,121.0,59.0,24.0,3.0
Jammu,Jammu,Jammu MAM Stadium  482,2023-04-01,106.0,106.0,37.0,18.0,2.0
Jammu,Jammu,Jammu MAM Stadium  482,2023-05-01,104.0,104.0,38.0,16.0,2.0
Jammu,Jammu,Jammu MAM Stadium  482,2023-06-01,99.0,99.0,33.0,14.0,2.0
Jammu,Jammu,Jammu MAM Stadium  482,2023-07-01,85.0,85.0,24.0,11.0,2.0
Jammu,Jammu,Jammu MAM Stadium  482,2023-08-01,93.0,93.0,,14.0,2.0
Jammu,Jammu,Jammu MAM Stadium  482,2023-09-01,84.0,84.0,7.0,19.0,3.0
Jammu,Jammu,Jammu MAM Stadium  482,2023-10-01,85.0,85.0,32.0,16.0,2.0
Jammu,Jammu,Jammu MAM Stadium  482,2023-11-01,,82.0,31.0,,3.0
Jammu,Jammu,Jammu MAM Stadium  482,2023-12-01,,98.0,38.0,,
Jammu,Jammu,Jammu MAM Stadium  482,2024-01-01,102.0,102.0,42.0,17.0,2.0
Jammu,Jammu,Jammu MAM Stadium  482,2024-02-01,,,,,
Jammu,Jammu,Jammu MAM Stadium  482,2024-03-01,91.0,91.0,34.0,17.0,2.0
Jammu,Jammu,Jammu MAM Stadium  482,2024-04-01,82.0,82.0,31.0,13.0,2.0
Jammu,Jammu,Jammu MAM Stadium  482,2024-05-01,83.0,83.0,31.0,15.0,3.0
