Region,District,Station,Date,AQI,PM10,PM2_5,NO2,SO2,month,year,month_sin,month_cos,AQI_lag_1,AQI_lag_2,AQI_lag_3,AQI_lag_6,AQI_lag_12,PM10_lag_1,PM10_lag_2,PM10_lag_3,PM10_lag_6,PM10_lag_12,PM2_5_lag_1,PM2_5_lag_2,PM2_5_lag_3,PM2_5_lag_6,PM2_5_lag_12,NO2_lag_1,NO2_lag_2,NO2_lag_3,NO2_lag_6,NO2_lag_12,SO2_lag_1,SO2_lag_2,SO2_lag_3,SO2_lag_6,SO2_lag_12,AQI_roll_mean_3,AQI_roll_mean_6,AQI_roll_std_3,PM2_5_roll_mean_3
Jammu,Kathua,Kathua Industrial Area 1068,2023-06-01,163.0,163.0,24.0,28.452922006669976,8.954091379490661,6,2023,1.2246467991473532e-16,-1.0,145.0,159.0,163.0,164.0,200.0,145.0,159.0,163.0,164.0,200.0,18.0,29.0,15.0,33.0,42.0,23.927031702539843,26.376602466790818,27.7593981028641,25.414669414625124,29.44039848945321,10.239026203680307,9.383195494823724,9.343947691113204,9.018983078665944,16.56715659123408,155.66666666666666,158.33333333333334,9.451631252505269,20.666666666666668
Jammu,Kathua,Kathua Industrial Area 1068,2023-07-01,158.98990031421346,161.33333333333334,23.0,28.809452300368307,10.093767865283024,7,2023,-0.4999999999999997,-0.8660254037844388,163.0,145.0,159.0,149.0,126.0,163.0,145.0,159.0,149.0,126.0,24.0,18.0,29.0,30.0,33.0,28.452922006669976,23.927031702539843,26.376602466790818,29.447361784736707,25.01213021692131,8.954091379490661,10.239026203680307,9.383195494823724,12.462885325691264,7.252791727418871,155.66666666666666,158.16666666666666,9.451631252505269,23.666666666666668
Jammu,Kathua,Kathua Industrial Area 1068,2023-08-01,158.98990031421346,159.66666666666666,22.0,27.26654303846824,10.163675912953131,8,2023,-0.8660254037844384,-0.5000000000000004,158.98990031421346,163.0,145.0,170.0,155.0,161.33333333333334,163.0,145.0,170.0,155.0,23.0,24.0,18.0,48.0,30.666666666666668,28.809452300368307,28.452922006669976,23.927031702539843,27.5024114845099,27.942860947431672,10.093767865283024,8.954091379490661,10.239026203680307,11.654661549345509,6.156342324486154,155.66330010473783,159.8316500523689,9.449851941446672,21.666666666666668
Jammu,Kathua,Kathua Industrial Area 1068,2023-09-01,158.0,158.0,21.0,26.596147843557613,10.163675912953131,9,2023,-1.0,-1.8369701987210297e-16,158.98990031421346,158.98990031421346,163.0,163.0,137.71297434163398,159.66666666666666,161.33333333333334,163.0,163.0,133.5,22.0,23.0,24.0,15.0,28.33333333333333,27.26654303846824,28.809452300368307,28.452922006669976,27.7593981028641,20.780342817452905,10.163675912953131,10.093767865283024,8.954091379490661,9.343947691113204,7.084217847365506,160.32660020947563,157.99663343807114,2.315232133066254,23.0
Jammu,Kathua,Kathua Industrial Area 1068,2023-10-01,135.0,135.0,15.0,24.294023439435577,7.352869991798244,10,2023,-0.8660254037844386,0.5000000000000001,158.0,158.98990031421346,158.98990031421346,159.0,112.0,158.0,159.66666666666666,161.33333333333334,159.0,112.0,21.0,22.0,23.0,29.0,26.0,26.596147843557613,27.26654303846824,28.809452300368307,26.376602466790818,20.506151046665973,10.163675912953131,10.163675912953131,10.093767865283024,9.383195494823724,6.645726984697836,158.65993354280897,157.16330010473783,0.5715192128820348,22.0
Jammu,Kathua,Kathua Industrial Area 1068,2023-11-01,72.0,72.0,14.75,13.94136225278446,4.430377685232115,11,2023,-0.5000000000000004,0.8660254037844384,135.0,158.0,158.98990031421346,145.0,142.0,135.0,158.0,159.66666666666666,145.0,142.0,15.0,21.0,22.0,18.0,32.0,24.294023439435577,26.596147843557613,27.26654303846824,23.927031702539843,26.51764392325213,7.352869991798244,10.163675912953131,10.163675912953131,10.239026203680307,5.86758739413205,150.66330010473783,153.16330010473783,13.573842613141274,19.333333333333332
Jammu,Kathua,Kathua Industrial Area 1068,2023-12-01,80.0,80.0,14.5,18.358328029422232,4.570568952878205,12,2023,-2.4492935982947064e-16,1.0,72.0,135.0,158.0,163.0,164.0,72.0,135.0,158.0,163.0,164.0,14.75,15.0,21.0,24.0,33.0,13.94136225278446,24.294023439435577,26.596147843557613,28.452922006669976,25.414669414625124,4.430377685232115,7.352869991798244,10.163675912953131,8.954091379490661,9.018983078665944,121.66666666666667,140.99663343807114,44.52340208624374,16.916666666666668
Jammu,Kathua,Kathua Industrial Area 1068,2024-01-01,78.0,78.0,33.293833325572095,13.614210758520413,4.559788422599942,1,2024,0.49999999999999994,0.8660254037844387,80.0,72.0,135.0,158.98990031421346,149.0,80.0,72.0,135.0,161.33333333333334,149.0,14.5,14.75,15.0,23.0,30.0,18.358328029422232,13.94136225278446,24.294023439435577,28.809452300368307,29.447361784736707,4.570568952878205,4.430377685232115,7.352869991798244,10.093767865283024,12.462885325691264,95.66666666666667,127.16330010473781,34.29771615331455,14.75
Jammu,Kathua,Kathua Industrial Area 1068,2024-02-01,78.0,78.0,29.71503698215724,12.560768303810477,3.9322604420830616,2,2024,0.8660254037844386,0.5000000000000001,78.0,80.0,72.0,158.98990031421346,170.0,78.0,80.0,72.0,159.66666666666666,170.0,33.293833325572095,14.5,14.75,22.0,48.0,13.614210758520413,18.358328029422232,13.94136225278446,27.26654303846824,27.5024114845099,4.559788422599942,4.570568952878205,4.430377685232115,10.163675912953131,11.654661549345509,76.66666666666667,113.66498338570223,4.163331998932347,20.847944441857365
Jammu,Kathua,Kathua Industrial Area 1068,2024-03-01,78.0,78.0,29.71503698215724,12.269004059852875,3.9322604420830616,3,2024,1.0,6.123233995736766e-17,78.0,78.0,80.0,158.0,163.0,78.0,78.0,80.0,158.0,163.0,29.71503698215724,33.293833325572095,14.5,21.0,15.0,12.560768303810477,13.614210758520413,18.358328029422232,26.596147843557613,27.7593981028641,3.9322604420830616,4.559788422599942,4.570568952878205,10.163675912953131,9.343947691113204,78.66666666666667,100.16666666666667,1.1547005383795388,25.836290102576445
Jammu,Kathua,Kathua Industrial Area 1068,2024-04-01,93.0,93.0,32.93832312072066,15.498986633585307,4.381460382771765,4,2024,0.8660254037844387,-0.4999999999999998,78.0,78.0,78.0,135.0,159.0,78.0,78.0,78.0,135.0,159.0,29.71503698215724,29.71503698215724,33.293833325572095,15.0,29.0,12.269004059852875,12.560768303810477,13.614210758520413,24.294023439435577,26.376602466790818,3.9322604420830616,3.9322604420830616,4.559788422599942,7.352869991798244,9.383195494823724,78.0,86.83333333333333,8.172577143193536e-07,30.907969096628857
Jammu,Kathua,Kathua Industrial Area 1068,2024-05-01,85.0,85.0,31.526199937394136,14.10711581265175,3.623796294796823,5,2024,0.49999999999999994,-0.8660254037844387,93.0,78.0,78.0,72.0,145.0,93.0,78.0,78.0,72.0,145.0,32.93832312072066,29.71503698215724,29.71503698215724,14.75,18.0,15.498986633585307,12.269004059852875,12.560768303810477,13.94136225278446,23.927031702539843,4.381460382771765,3.9322604420830616,3.9322604420830616,4.430377685232115,10.239026203680307,83.0,79.83333333333333,8.660254037844425,30.789465695011714
Jammu,Kathua,Kathua Industrial Area 1068,2024-06-01,95.0,95.0,31.387357312834748,16.095100498930204,3.623796294796823,6,2024,1.2246467991473532e-16,-1.0,85.0,93.0,78.0,80.0,163.0,85.0,93.0,78.0,80.0,163.0,31.526199937394136,32.93832312072066,29.71503698215724,14.5,24.0,14.10711581265175,15.498986633585307,12.269004059852875,18.358328029422232,28.452922006669976,3.623796294796823,4.381460382771765,3.9322604420830616,4.570568952878205,8.954091379490661,85.33333333333333,82.0,7.505553499465179,31.39318668009068
Jammu,Kathua,Kathua Industrial Area 1068,2024-07-01,96.0,96.0,30.467773005625705,15.535270293218227,3.587088629367553,7,2024,-0.4999999999999997,-0.8660254037844388,95.0,85.0,93.0,78.0,158.98990031421346,95.0,85.0,93.0,78.0,161.33333333333334,31.387357312834748,31.526199937394136,32.93832312072066,33.293833325572095,23.0,16.095100498930204,14.10711581265175,15.498986633585307,13.614210758520413,28.809452300368307,3.623796294796823,3.623796294796823,4.381460382771765,4.559788422599942,10.093767865283024,91.0,84.5,5.291502622129246,31.950626790316516
Jammu,Kathua,Kathua Industrial Area 1068,2024-08-01,83.0,83.0,29.866223563912424,14.728821105733523,3.174596354108113,8,2024,-0.8660254037844384,-0.5000000000000004,96.0,95.0,85.0,78.0,158.98990031421346,96.0,95.0,85.0,78.0,159.66666666666666,30.467773005625705,31.387357312834748,31.526199937394136,29.71503698215724,22.0,15.535270293218227,16.095100498930204,14.10711581265175,12.560768303810477,27.26654303846824,3.587088629367553,3.623796294796823,3.623796294796823,3.9322604420830616,10.163675912953131,92.0,87.5,6.082762530298276,31.127110085284865
Jammu,Kathua,Kathua Industrial Area 1068,2024-09-01,79.0,79.0,31.65386320322158,15.13884626559248,3.935407923306104,9,2024,-1.0,-1.8369701987210297e-16,83.0,96.0,95.0,78.0,158.0,83.0,96.0,95.0,78.0,158.0,29.866223563912424,30.467773005625705,31.387357312834748,29.71503698215724,21.0,14.728821105733523,15.535270293218227,16.095100498930204,12.269004059852875,26.596147843557613,3.174596354108113,3.587088629367553,3.623796294796823,3.9322604420830616,10.163675912953131,91.33333333333333,88.33333333333333,7.2341781380702805,30.573784627457627
Jammu,Kathua,Kathua Industrial Area 1068,2024-10-01,91.0,91.0,34.14801224090102,14.744926980663536,4.781014063717078,10,2024,-0.8660254037844386,0.5000000000000001,79.0,83.0,96.0,93.0,135.0,79.0,83.0,96.0,93.0,135.0,31.65386320322158,29.866223563912424,30.467773005625705,32.93832312072066,15.0,15.13884626559248,14.728821105733523,15.535270293218227,15.498986633585307,24.294023439435577,3.935407923306104,3.174596354108113,3.587088629367553,4.381460382771765,7.352869991798244,86.0,88.5,8.888194417315624,30.662619924253235
Jammu,Kathua,Kathua Industrial Area 1068,2024-11-01,121.0,121.0,49.28258044055416,17.50389542254938,6.364925563246746,11,2024,-0.5000000000000004,0.8660254037844384,91.0,79.0,83.0,85.0,72.0,91.0,79.0,83.0,85.0,72.0,34.14801224090102,31.65386320322158,29.866223563912424,31.526199937394136,14.75,14.744926980663536,15.13884626559248,14.728821105733523,14.10711581265175,13.94136225278446,4.781014063717078,3.935407923306104,3.174596354108113,3.623796294796823,4.430377685232115,84.33333333333333,88.16666666666667,6.110100926607841,31.889366336011676
Jammu,Kathua,Kathua Industrial Area 1068,2024-12-01,122.96755853749902,126.0,56.48432595052384,24.12343939868688,10.091946138992723,12,2024,-2.4492935982947064e-16,1.0,121.0,91.0,79.0,95.0,80.0,121.0,91.0,79.0,95.0,80.0,49.28258044055416,34.14801224090102,31.65386320322158,31.387357312834748,14.5,17.50389542254938,14.744926980663536,15.13884626559248,16.095100498930204,18.358328029422232,6.364925563246746,4.781014063717078,3.935407923306104,3.623796294796823,4.570568952878205,97.0,94.16666666666667,21.63330765278395,38.361485294892255
Jammu,Kathua,Kathua Industrial Area 1068,2025-01-01,126.0,126.0,61.58814737192908,7.0,6.0,1,2025,0.49999999999999994,0.8660254037844387,122.96755853749902,121.0,91.0,96.0,78.0,126.0,121.0,91.0,96.0,78.0,56.48432595052384,49.28258044055416,34.14801224090102,30.467773005625705,33.293833325572095,24.12343939868688,17.50389542254938,14.744926980663536,15.535270293218227,13.614210758520413,10.091946138992723,6.364925563246746,4.781014063717078,3.587088629367553,4.559788422599942,111.65585284583301,98.8279264229165,17.915524392022483,46.63830621065967
Jammu,Kathua,Kathua Industrial Area 1068,2025-02-01,141.0,141.0,11.0,11.0,7.0,2,2025,0.8660254037844386,0.5000000000000001,126.0,122.96755853749902,121.0,83.0,78.0,126.0,126.0,121.0,83.0,78.0,61.58814737192908,56.48432595052384,49.28258044055416,29.866223563912424,29.71503698215724,7.0,24.12343939868688,17.50389542254938,14.728821105733523,12.560768303810477,6.0,10.091946138992723,6.364925563246746,3.174596354108113,3.9322604420830616,123.32251951249968,103.8279264229165,2.518828690151535,55.78501792100236
Jammu,Kathua,Kathua Industrial Area 1068,2025-03-01,133.0,133.0,21.0,10.0,8.0,3,2025,1.0,6.123233995736766e-17,141.0,126.0,122.96755853749902,79.0,78.0,141.0,126.0,126.0,79.0,78.0,11.0,61.58814737192908,56.48432595052384,31.65386320322158,29.71503698215724,11.0,7.0,24.12343939868688,15.13884626559248,12.269004059852875,7.0,6.0,10.091946138992723,3.935407923306104,3.9322604420830616,129.98918617916635,113.49459308958318,9.655435829296895,43.02415777415097
Jammu,Kathua,Kathua Industrial Area 1068,2025-04-01,137.0,137.0,23.0,10.0,8.0,4,2025,0.8660254037844387,-0.4999999999999998,133.0,141.0,126.0,91.0,93.0,133.0,141.0,126.0,91.0,93.0,21.0,11.0,61.58814737192908,34.14801224090102,32.93832312072066,10.0,11.0,7.0,14.744926980663536,15.498986633585307,8.0,7.0,6.0,4.781014063717078,4.381460382771765,133.33333333333334,122.49459308958318,7.505553499465142,31.196049123976355
Jammu,Kathua,Kathua Industrial Area 1068,2025-05-01,126.0,126.0,21.0,10.0,7.0,5,2025,0.49999999999999994,-0.8660254037844387,137.0,133.0,141.0,121.0,85.0,137.0,133.0,141.0,121.0,85.0,23.0,21.0,11.0,49.28258044055416,31.526199937394136,10.0,10.0,11.0,17.50389542254938,14.10711581265175,8.0,8.0,7.0,6.364925563246746,3.623796294796823,137.0,130.16125975624985,4.000000000000006,18.333333333333332
Jammu,Kathua,Kathua Industrial Area 1068,2025-06-01,116.0,116.0,17.0,9.0,5.0,6,2025,1.2246467991473532e-16,-1.0,126.0,137.0,133.0,122.96755853749902,95.0,126.0,137.0,133.0,126.0,95.0,21.0,23.0,21.0,56.48432595052384,31.387357312834748,10.0,10.0,10.0,24.12343939868688,16.095100498930204,7.0,8.0,8.0,10.091946138992723,3.623796294796823,132.0,130.99459308958316,5.567764362830026,21.666666666666668
Jammu,Kathua,Kathua Industrial Area 1068,2025-07-01,109.0,109.0,17.0,9.0,6.0,7,2025,-0.4999999999999997,-0.8660254037844388,116.0,126.0,137.0,126.0,96.0,116.0,126.0,137.0,126.0,96.0,17.0,21.0,23.0,61.58814737192908,30.467773005625705,9.0,10.0,10.0,7.0,15.535270293218227,5.0,7.0,8.0,6.0,3.587088629367553,126.33333333333333,129.83333333333334,10.503967504392488,20.333333333333332
Jammu,Kathua,Kathua Industrial Area 1068,2025-08-01,95.0,95.0,14.0,7.0,4.0,8,2025,-0.8660254037844384,-0.5000000000000004,109.0,116.0,126.0,141.0,83.0,109.0,116.0,126.0,141.0,83.0,17.0,17.0,21.0,11.0,29.866223563912424,9.0,9.0,10.0,11.0,14.728821105733523,6.0,5.0,7.0,7.0,3.174596354108113,117.0,127.0,8.54400374531753,18.333333333333332
Jammu,Kathua,Kathua Industrial Area 1068,2025-09-01,105.0,105.0,17.0,7.0,4.0,9,2025,-1.0,-1.8369701987210297e-16,95.0,109.0,116.0,133.0,79.0,95.0,109.0,116.0,133.0,79.0,14.0,17.0,17.0,21.0,31.65386320322158,7.0,9.0,9.0,10.0,15.13884626559248,4.0,6.0,5.0,8.0,3.935407923306104,106.66666666666667,119.33333333333333,10.692676621563628,16.0
Jammu,Kathua,Kathua Industrial Area 1068,2025-10-01,104.0,104.0,23.0,6.0,4.0,10,2025,-0.8660254037844386,0.5000000000000001,105.0,95.0,109.0,137.0,91.0,105.0,95.0,109.0,137.0,91.0,17.0,14.0,17.0,23.0,34.14801224090102,7.0,7.0,9.0,10.0,14.744926980663536,4.0,4.0,6.0,8.0,4.781014063717078,103.0,114.66666666666667,7.211102550927982,16.0
Jammu,Kathua,Kathua Industrial Area 1068,2025-11-01,107.33074780789588,105.0,15.0,7.0,4.0,11,2025,-0.5000000000000004,0.8660254037844384,104.0,105.0,95.0,126.0,121.0,104.0,105.0,95.0,126.0,121.0,23.0,17.0,14.0,21.0,49.28258044055416,6.0,7.0,7.0,10.0,17.50389542254938,4.0,4.0,4.0,7.0,6.364925563246746,101.33333333333333,109.16666666666667,5.5075705472861065,18.0
Jammu,Kathua,Kathua Industrial Area 1068,2025-12-01,107.33074780789588,110.0,14.0,7.0,5.0,12,2025,-2.4492935982947064e-16,1.0,107.33074780789588,104.0,105.0,116.0,122.96755853749902,105.0,104.0,105.0,116.0,126.0,15.0,23.0,17.0,17.0,56.48432595052384,7.0,6.0,7.0,9.0,24.12343939868688,4.0,4.0,4.0,5.0,10.091946138992723,105.44358260263196,106.05512463464932,1.7091063114883078,18.333333333333332
Jammu,Kathua,Kathua Industrial Area 1068,2026-01-01,115.0,115.0,14.0,9.0,6.0,1,2026,0.49999999999999994,0.8660254037844387,107.33074780789588,107.33074780789588,104.0,109.0,126.0,110.0,105.0,104.0,109.0,126.0,14.0,15.0,23.0,17.0,61.58814737192908,7.0,7.0,6.0,9.0,7.0,5.0,4.0,4.0,6.0,6.0,106.22049853859725,104.61024926929862,1.9230081434914557,17.333333333333332
Jammu,Kathua,Kathua Industrial Area 1068,2026-02-01,113.0,113.0,16.0,7.0,6.0,2,2026,0.8660254037844386,0.5000000000000001,115.0,107.33074780789588,107.33074780789588,95.0,141.0,115.0,110.0,105.0,95.0,141.0,14.0,14.0,15.0,14.0,11.0,9.0,7.0,7.0,7.0,11.0,6.0,5.0,4.0,4.0,7.0,109.88716520526391,105.61024926929862,4.427844817594446,14.333333333333334
Jammu,Kathua,Kathua Industrial Area 1068,2026-03-01,71.75746181865043,63.5,16.8,7.409090909090909,2.983291984040966,3,2026,1.0,6.123233995736766e-17,113.0,115.0,107.33074780789588,105.0,133.0,113.0,115.0,110.0,105.0,133.0,16.0,14.0,14.0,17.0,21.0,7.0,9.0,7.0,7.0,10.0,6.0,6.0,5.0,4.0,8.0,111.77691593596529,108.61024926929862,3.9782292879238685,14.666666666666666
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2023-01-01,150.0,150.0,46.52028908642488,24.0,13.0,1,2023,0.49999999999999994,0.8660254037844387,164.0,177.0,142.0,113.0,144.0,164.0,177.0,142.0,113.0,144.0,61.61721458793208,71.21748321562009,58.60448157239829,45.89775382490851,92.41379310344828,32.0,31.0,26.0,26.0,38.0,22.0,21.0,16.0,12.0,22.0,161.0,143.33333333333334,17.691806012954135,63.813059791983484
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2023-02-01,151.0,151.0,61.455760319874365,26.0,15.0,2,2023,0.8660254037844386,0.5000000000000001,150.0,164.0,177.0,136.0,156.0,150.0,164.0,177.0,136.0,156.0,46.52028908642488,61.61721458793208,71.21748321562009,51.85893238654412,61.191487652622406,24.0,32.0,31.0,27.0,23.0,13.0,22.0,21.0,12.0,13.0,163.66666666666666,149.5,13.503086067019396,59.78499562999235
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2023-03-01,146.0,146.0,53.34033130717605,30.0,17.0,3,2023,1.0,6.123233995736766e-17,151.0,150.0,164.0,128.0,148.0,151.0,150.0,164.0,128.0,148.0,61.455760319874365,46.52028908642488,61.61721458793208,54.89433061869436,45.55557353924088,26.0,24.0,32.0,27.0,21.0,15.0,13.0,22.0,15.0,14.0,155.0,152.0,7.810249675906649,56.53108799807711
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2023-04-01,138.0,138.0,52.230996435819534,27.0,14.0,4,2023,0.8660254037844387,-0.4999999999999998,146.0,151.0,150.0,142.0,149.0,146.0,151.0,150.0,142.0,149.0,53.34033130717605,61.455760319874365,46.52028908642488,58.60448157239829,20.276832412930837,30.0,26.0,24.0,26.0,30.0,17.0,15.0,13.0,16.0,11.0,149.0,155.0,2.6457513110645743,53.77212690449176
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2023-05-01,114.0,114.0,46.23658215605839,25.0,13.0,5,2023,0.49999999999999994,-0.8660254037844387,138.0,146.0,151.0,177.0,152.0,138.0,146.0,151.0,177.0,152.0,52.230996435819534,53.34033130717605,61.455760319874365,71.21748321562009,54.50272912079287,27.0,30.0,26.0,31.0,35.0,14.0,17.0,15.0,21.0,12.0,145.0,154.33333333333334,6.557438524301994,55.67569602095665
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2023-06-01,111.0,111.0,43.82388364394893,29.0,16.0,6,2023,1.2246467991473532e-16,-1.0,114.0,138.0,146.0,164.0,153.0,114.0,138.0,146.0,164.0,153.0,46.23658215605839,52.230996435819534,53.34033130717605,61.61721458793208,68.57374656208127,25.0,27.0,30.0,32.0,27.0,13.0,14.0,17.0,22.0,10.0,132.66666666666666,143.83333333333334,16.653327995729057,50.602636633017994
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2023-07-01,112.0,112.0,42.408223354589445,28.0,15.0,7,2023,-0.4999999999999997,-0.8660254037844388,111.0,114.0,138.0,150.0,113.0,111.0,114.0,138.0,150.0,113.0,43.82388364394893,46.23658215605839,52.230996435819534,46.52028908642488,45.89775382490851,29.0,25.0,27.0,24.0,26.0,16.0,13.0,14.0,13.0,12.0,121.0,135.0,14.798648586948724,47.43048741194229
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2023-08-01,115.0,115.0,37.8583890584594,24.0,12.0,8,2023,-0.8660254037844384,-0.5000000000000004,112.0,111.0,114.0,151.0,136.0,112.0,111.0,114.0,151.0,136.0,42.408223354589445,43.82388364394893,46.23658215605839,61.455760319874365,51.85893238654412,28.0,29.0,25.0,26.0,27.0,15.0,16.0,13.0,15.0,12.0,112.33333333333333,128.66666666666666,1.5275252316516272,44.15622971819892
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2023-09-01,98.0,98.0,43.908507819904834,23.0,11.0,9,2023,-1.0,-1.8369701987210297e-16,115.0,112.0,111.0,146.0,128.0,115.0,112.0,111.0,146.0,128.0,37.8583890584594,42.408223354589445,43.82388364394893,53.34033130717605,54.89433061869436,24.0,28.0,29.0,30.0,27.0,12.0,15.0,16.0,17.0,15.0,112.66666666666667,122.66666666666667,2.081665999465905,41.363498685665924
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2023-10-01,133.0,133.0,45.34170471183873,22.0,9.0,10,2023,-0.8660254037844386,0.5000000000000001,98.0,115.0,112.0,138.0,142.0,98.0,115.0,112.0,138.0,142.0,43.908507819904834,37.8583890584594,42.408223354589445,52.230996435819534,58.60448157239829,23.0,24.0,28.0,27.0,26.0,11.0,12.0,15.0,14.0,16.0,108.33333333333333,114.66666666666667,9.073771725877402,41.391706744317894
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2023-11-01,191.348354679518,191.0,64.60102796028286,24.33333333333333,15.0,11,2023,-0.5000000000000004,0.8660254037844384,133.0,98.0,115.0,114.0,177.0,133.0,98.0,115.0,114.0,177.0,45.34170471183873,43.908507819904834,37.8583890584594,46.23658215605839,71.21748321562009,22.0,23.0,24.0,25.0,31.0,9.0,11.0,12.0,13.0,21.0,115.33333333333333,113.83333333333333,17.502380790433413,42.36953386340099
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2023-12-01,191.348354679518,180.0,82.71116455173541,26.666666666666668,7.973225126813229,12,2023,-2.4492935982947064e-16,1.0,191.348354679518,133.0,98.0,111.0,164.0,191.0,133.0,98.0,111.0,164.0,64.60102796028286,45.34170471183873,43.908507819904834,43.82388364394893,61.61721458793208,24.33333333333333,22.0,23.0,29.0,32.0,15.0,9.0,11.0,16.0,22.0,140.78278489317267,126.72472577991965,47.15832520206078,51.283746830675476
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2024-01-01,173.0,173.0,59.73833634835638,29.0,1.0,1,2024,0.49999999999999994,0.8660254037844387,191.348354679518,191.348354679518,133.0,112.0,150.0,180.0,191.0,133.0,112.0,150.0,82.71116455173541,64.60102796028286,45.34170471183873,42.408223354589445,46.52028908642488,26.666666666666668,24.33333333333333,22.0,28.0,24.0,7.973225126813229,15.0,9.0,15.0,13.0,171.8989031196787,140.11611822650602,33.68743828099152,64.21796574128567
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2024-02-01,125.0,125.0,68.01193047378263,22.0,11.0,2,2024,0.8660254037844386,0.5000000000000001,173.0,191.348354679518,191.348354679518,115.0,151.0,173.0,180.0,191.0,115.0,151.0,59.73833634835638,82.71116455173541,64.60102796028286,37.8583890584594,61.455760319874365,29.0,26.666666666666668,24.33333333333333,24.0,26.0,1.0,7.973225126813229,15.0,12.0,15.0,185.232236453012,150.28278489317267,10.593427513406448,69.01684295345821
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2024-03-01,97.0,97.0,57.13875905070315,23.0,11.0,3,2024,1.0,6.123233995736766e-17,125.0,173.0,191.348354679518,98.0,146.0,125.0,173.0,180.0,98.0,146.0,68.01193047378263,59.73833634835638,82.71116455173541,43.908507819904834,53.34033130717605,22.0,29.0,26.666666666666668,23.0,30.0,11.0,1.0,7.973225126813229,11.0,17.0,163.116118226506,151.94945155983933,34.260682733332764,70.15381045795813
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2024-04-01,85.0,85.0,34.04196231727866,22.0,10.0,4,2024,0.8660254037844387,-0.4999999999999998,97.0,125.0,173.0,133.0,138.0,97.0,125.0,173.0,133.0,138.0,57.13875905070315,68.01193047378263,59.73833634835638,45.34170471183873,52.230996435819534,23.0,22.0,29.0,22.0,27.0,11.0,11.0,1.0,9.0,14.0,131.66666666666666,151.78278489317267,38.436094147732234,61.62967529094738
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2024-05-01,101.0,101.0,45.27004951779718,20.0,10.0,5,2024,0.49999999999999994,-0.8660254037844387,85.0,97.0,125.0,191.348354679518,114.0,85.0,97.0,125.0,191.0,114.0,34.04196231727866,57.13875905070315,68.01193047378263,64.60102796028286,46.23658215605839,22.0,23.0,22.0,24.33333333333333,25.0,10.0,11.0,11.0,15.0,13.0,102.33333333333333,143.78278489317267,20.52640575778765,53.064217280588146
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2024-06-01,109.0,109.0,52.40246364937192,21.0,12.0,6,2024,1.2246467991473532e-16,-1.0,101.0,85.0,97.0,191.348354679518,111.0,101.0,85.0,97.0,180.0,111.0,45.27004951779718,34.04196231727866,57.13875905070315,82.71116455173541,43.82388364394893,20.0,22.0,23.0,26.666666666666668,29.0,10.0,10.0,11.0,7.973225126813229,16.0,94.33333333333333,128.72472577991968,8.32666399786484,45.48359029525966
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2024-07-01,56.0,56.0,37.65489261765398,19.0,12.0,7,2024,-0.4999999999999997,-0.8660254037844388,109.0,101.0,85.0,173.0,112.0,109.0,101.0,85.0,173.0,112.0,52.40246364937192,45.27004951779718,34.04196231727866,59.73833634835638,42.408223354589445,21.0,20.0,22.0,29.0,28.0,12.0,10.0,10.0,1.0,15.0,98.33333333333333,115.0,12.220201853215773,43.904825161482584
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2024-08-01,63.0,63.0,33.66398861714674,20.0,15.0,8,2024,-0.8660254037844384,-0.5000000000000004,56.0,109.0,101.0,125.0,115.0,56.0,109.0,101.0,125.0,115.0,37.65489261765398,52.40246364937192,45.27004951779718,68.01193047378263,37.8583890584594,19.0,21.0,20.0,22.0,24.0,12.0,12.0,10.0,11.0,12.0,88.66666666666667,95.5,28.5715476187997,45.10913526160769
Kashmir,Srinagar,Khonmoh Srinagar (PM-10) 911,2024-09-01,65.0,65.0,35.622719517269246,20.0,15.0,9,2024,-1.0,-1.8369701987210297e-16,63.0,56.0,109.0,97.0,98.0,63.0,56.0,109.0,97.0,98.0,33.66398861714674,37.65489261765398,52.40246364937192,57.13875905070315,43.908507819904834,20.0,19.0,21.0,23.0,23.0,15.0,12.0,12.0,11.0,11.0,76.0,85.16666666666667,28.792360097776044,41.24044829472421
