Region,District,Station,Date,AQI,PM10,PM2_5,NO2,SO2
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",Jun/2023,,,,,
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",Jul/2023,,,,,
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",Aug/2023,,,,,
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",Sep/2023,,,,,
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",Oct/2023,,,,,
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",Nov/2023,,,,,
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",Dec/2023,,66,31,,
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",Jan/2024,125,125,,12,
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",Feb/2024,123,123,61,20,9
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",Mar/2024,96,85,48,12,5
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",Apr/2024,46,,46,,
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",May/2024,,,,,
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",Jun/2024,,,,,
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",Jul/2024,,,,,
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",Aug/2024,,,,,
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",Sep/2024,,,,,
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",Oct/2024,,,,,
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",Nov/2024,176,176,,14,5
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",Dec/2024,115,115,59,4,2
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",Jan/2025,120,120,54,3,3
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",Feb/2025,119,119,52,13,8
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",Mar/2025,84,70,29,7,3
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",Apr/2025,122,122,48,6,4
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",May/2025,79,36,55,3,2
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",Jun/2025,113,113,,11,4
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",Jul/2025,71,30,41,2,
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",Aug/2025,129,129,,10,4
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",Sep/2025,129,129,,,
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",Oct/2025,122,122,,11,
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",Nov/2025,120,120,,16,
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",Dec/2025,125,125,,17,
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",Jan/2026,115,115,,17,
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",Feb/2026,107,107,,16,
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",Mar/2026,,,,,
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",Jan/2022,,,,,
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",Feb/2022,,,,,
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",Mar/2022,,,,,
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",Apr/2022,,,,,
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",May/2022,,,,,
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",Jun/2022,,,,,
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",Jul/2022,,,,,
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",Aug/2022,,,,,
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",Sep/2022,,,,,
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",Oct/2022,,,,,
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",Nov/2022,,,,,
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",Dec/2022,97,61,36,16,10
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",Jan/2023,93,58,35,12,6
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",Feb/2023,89,57,31,14,8
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",Mar/2023,107,75,31,17,10
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",Apr/2023,,,,,
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",May/2023,,,,,
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",Jun/2023,,,,,
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",Jul/2023,,,,,
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",Aug/2023,,,,,
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",Sep/2023,,,,,
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",Oct/2023,,,,,
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",Nov/2023,,,,,
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",Dec/2023,,63,,,
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",Jan/2024,125,125,,26,
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",Feb/2024,120,120,59,24,12
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",Mar/2024,133,133,59,20,11
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",Apr/2024,124,124,70,21,10
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",May/2024,,,,,
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",Jun/2024,,,,,
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",Jul/2024,,,,,
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",Aug/2024,,,,,
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",Sep/2024,,,,,
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",Oct/2024,130,130,,,
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",Nov/2024,117,117,58,21,4
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",Dec/2024,120,120,73,16,9
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",Jan/2025,119,119,70,9,6
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",Feb/2025,110,110,53,18,11
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",Mar/2025,83,83,,15,8
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",Apr/2025,65,65,33,16,9
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",May/2025,53,53,,9,5
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",Jun/2025,64,64,33,10,4
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",Jul/2025,65,65,33,14,7
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",Aug/2025,37,,37,,
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",Sep/2025,36,,36,,
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",Oct/2025,94,94,47,15,
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",Nov/2025,99,99,52,17,
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",Dec/2025,116,116,60,18,
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",Jan/2026,111,111,80,23,
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",Feb/2026,,,,,
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",Mar/2026,,,,,
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),Jan/2022,70,,70,,
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),Feb/2022,58,,58,,
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),Mar/2022,64,,64,,
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),Apr/2022,65,,65,,
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),May/2022,70,,70,,
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),Jun/2022,66,,66,,
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),Jul/2022,65,,65,,
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),Aug/2022,65,,65,,
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),Sep/2022,72,,72,,
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),Oct/2022,77,,77,,
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),Nov/2022,82,,82,,
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),Dec/2022,78,,78,,
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),Jan/2023,78,,78,,
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),Feb/2023,94,,94,,
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),Mar/2023,115,,115,,
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),Apr/2023,74,,74,,
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),May/2023,82,,82,,
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),Jun/2023,87,,87,,
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),Jul/2023,83,,83,,
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),Aug/2023,90,,90,,
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),Sep/2023,78,,78,,
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),Oct/2023,84,,84,,
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),Nov/2023,104,,104,,
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),Dec/2023,106,,106,,
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),Jan/2024,,,,,
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),Feb/2024,,,,,
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),Mar/2024,,,,,
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),Apr/2024,,,,,
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),May/2024,,,,,
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),Jun/2024,80,,80,,
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),Jul/2024,81,,81,,
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),Aug/2024,65,,65,,
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),Sep/2024,71,,71,,
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),Oct/2024,77,,77,,
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),Nov/2024,85,,85,,
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),Dec/2024,85,,85,,
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),Jan/2025,81,,81,,
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),Feb/2025,74,,74,,
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),Mar/2025,69,,69,,
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),Apr/2025,58,,58,,
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),May/2025,65,,65,,
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),Jun/2025,68,,68,,
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),Jul/2025,64,,64,,
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),Aug/2025,62,,62,,
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),Sep/2025,62,,62,,
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),Oct/2025,66,,66,,
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),Nov/2025,75,,75,,
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),Dec/2025,89,,89,,
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),Jan/2026,103,,103,,
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),Feb/2026,69,,69,,
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),Mar/2026,,,,,
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,Jan/2022,187,162,172,,
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,Feb/2022,149,149,30,,
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,Mar/2022,152,152,,,
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,Apr/2022,130,130,,,
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,May/2022,132,132,,,
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,Jun/2022,,,,,
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,Jul/2022,158,158,,,
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,Aug/2022,158,158,,,
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,Sep/2022,,,,,
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,Oct/2022,155,155,,,
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,Nov/2022,150,150,,,
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,Dec/2022,,,,,
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,Jan/2023,146,146,,,
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,Feb/2023,148,148,,,
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,Mar/2023,125,125,,,
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,Apr/2023,143,143,,,
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,May/2023,85,85,,,
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,Jun/2023,82,82,,,
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,Jul/2023,64,64,,,
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,Aug/2023,94,94,,,
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,Sep/2023,107,107,,,
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,Oct/2023,136,136,,,
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,Nov/2023,160,160,,,
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,Dec/2023,175,175,,,
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,Jan/2024,204,204,,,
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,Feb/2024,149,149,,,
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,Mar/2024,116,116,,,
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,Apr/2024,103,103,,,
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,May/2024,115,115,,,
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,Jun/2024,104,104,,,
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,Jul/2024,92,92,,,
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,Aug/2024,80,80,,,
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,Sep/2024,101,101,,,
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,Oct/2024,153,153,,,
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,Nov/2024,,175,,,
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,Dec/2024,,131,,,
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,Jan/2025,177,172,75,,
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,Feb/2025,147,139,125,,
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,Mar/2025,137,130,110,,
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,Apr/2025,124,124,70,,
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,May/2025,134,134,61,,
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,Jun/2025,129,129,55,,
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,Jul/2025,106,106,77,,
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,Aug/2025,67,67,55,,
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,Sep/2025,97,96,55,,
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,Oct/2025,141,136,101,14,4
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,Nov/2025,166,152,151,15,5
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,Dec/2025,192,,190,,5
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,Jan/2026,174,173,141,19,5
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,Feb/2026,164,162,128,20,6
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,Mar/2026,,,,,
Kashmir,Srinagar,Zakura Srinagar (PM-10),Jan/2022,,,,,
Kashmir,Srinagar,Zakura Srinagar (PM-10),Feb/2022,,,,,
Kashmir,Srinagar,Zakura Srinagar (PM-10),Mar/2022,,,,,
Kashmir,Srinagar,Zakura Srinagar (PM-10),Apr/2022,,,,,
Kashmir,Srinagar,Zakura Srinagar (PM-10),May/2022,,,,,
Kashmir,Srinagar,Zakura Srinagar (PM-10),Jun/2022,,,,,
Kashmir,Srinagar,Zakura Srinagar (PM-10),Jul/2022,,,,,
Kashmir,Srinagar,Zakura Srinagar (PM-10),Aug/2022,,,,,
Kashmir,Srinagar,Zakura Srinagar (PM-10),Sep/2022,,,,,
Kashmir,Srinagar,Zakura Srinagar (PM-10),Oct/2022,,,,,
Kashmir,Srinagar,Zakura Srinagar (PM-10),Nov/2022,,,,,
Kashmir,Srinagar,Zakura Srinagar (PM-10),Dec/2022,,,,,
Kashmir,Srinagar,Zakura Srinagar (PM-10),Jan/2023,,,,,
Kashmir,Srinagar,Zakura Srinagar (PM-10),Feb/2023,,,,,
Kashmir,Srinagar,Zakura Srinagar (PM-10),Mar/2023,,,,,
Kashmir,Srinagar,Zakura Srinagar (PM-10),Apr/2023,63,63,,19,6
Kashmir,Srinagar,Zakura Srinagar (PM-10),May/2023,73,73,,18,8
Kashmir,Srinagar,Zakura Srinagar (PM-10),Jun/2023,89,89,,21,9
Kashmir,Srinagar,Zakura Srinagar (PM-10),Jul/2023,83,83,,20,8
Kashmir,Srinagar,Zakura Srinagar (PM-10),Aug/2023,70,70,,13,4
Kashmir,Srinagar,Zakura Srinagar (PM-10),Sep/2023,70,70,,17,5
Kashmir,Srinagar,Zakura Srinagar (PM-10),Oct/2023,85,85,,18,6
Kashmir,Srinagar,Zakura Srinagar (PM-10),Nov/2023,105,,,19,
Kashmir,Srinagar,Zakura Srinagar (PM-10),Dec/2023,121,,,11,
Kashmir,Srinagar,Zakura Srinagar (PM-10),Jan/2024,113,113,,14,
Kashmir,Srinagar,Zakura Srinagar (PM-10),Feb/2024,,,,,
Kashmir,Srinagar,Zakura Srinagar (PM-10),Mar/2024,118,118,38,24,5
Kashmir,Srinagar,Zakura Srinagar (PM-10),Apr/2024,,,,,
Kashmir,Srinagar,Zakura Srinagar (PM-10),May/2024,,,,,
Kashmir,Srinagar,Zakura Srinagar (PM-10),Jun/2024,77,77,,13,5
Kashmir,Srinagar,Zakura Srinagar (PM-10),Jul/2024,83,83,,10,5
Kashmir,Srinagar,Zakura Srinagar (PM-10),Aug/2024,77,77,,14,6
Kashmir,Srinagar,Zakura Srinagar (PM-10),Sep/2024,69,69,,12,6
Kashmir,Srinagar,Zakura Srinagar (PM-10),Oct/2024,76,76,,,7
Kashmir,Srinagar,Zakura Srinagar (PM-10),Nov/2024,112,112,,,2
Kashmir,Srinagar,Zakura Srinagar (PM-10),Dec/2024,,101,,,9
Kashmir,Srinagar,Zakura Srinagar (PM-10),Jan/2025,77,77,,13,8
Kashmir,Srinagar,Zakura Srinagar (PM-10),Feb/2025,58,58,,14,9
Kashmir,Srinagar,Zakura Srinagar (PM-10),Mar/2025,45,45,,13,7
Kashmir,Srinagar,Zakura Srinagar (PM-10),Apr/2025,38,38,,12,7
Kashmir,Srinagar,Zakura Srinagar (PM-10),May/2025,57,57,,14,7
Kashmir,Srinagar,Zakura Srinagar (PM-10),Jun/2025,72,72,,15,6
Kashmir,Srinagar,Zakura Srinagar (PM-10),Jul/2025,60,60,,12,6
Kashmir,Srinagar,Zakura Srinagar (PM-10),Aug/2025,82,82,,11,5
Kashmir,Srinagar,Zakura Srinagar (PM-10),Sep/2025,90,90,,12,3
Kashmir,Srinagar,Zakura Srinagar (PM-10),Oct/2025,79,79,,12,
Kashmir,Srinagar,Zakura Srinagar (PM-10),Nov/2025,,,,,
Kashmir,Srinagar,Zakura Srinagar (PM-10),Dec/2025,,,,,
Kashmir,Srinagar,Zakura Srinagar (PM-10),Jan/2026,,,,,
Kashmir,Srinagar,Zakura Srinagar (PM-10),Feb/2026,,,,,
Kashmir,Srinagar,Zakura Srinagar (PM-10),Mar/2026,,,,,
